Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
412,714300; 5385,824800; 2813,924300; 5,127300; 9,373800; 18,545500; 7,607200; 6,037800; 
415,207500; 5388,743000; 2817,301900; 5,264700; 9,016500; 18,884500; 7,709800; 5,975900; 
414,001100; 5381,210500; 2821,158100; 5,085700; 9,089600; 18,569700; 7,694100; 5,930200; 
414,277700; 5367,803100; 2805,948600; 5,058600; 9,165000; 18,661200; 7,699300; 6,075200; 
410,359100; 5373,445100; 2798,549500; 5,004900; 9,062600; 18,169100; 7,524800; 5,738800; 
414,302200; 5361,151100; 2800,667300; 5,040900; 8,583100; 18,718100; 7,688400; 5,978900; 
412,505400; 5386,738200; 2807,648000; 5,148100; 8,655600; 18,800900; 7,758200; 5,951300; 
415,365600; 5385,358900; 2810,391800; 4,936600; 8,764100; 18,558900; 7,717900; 5,756500; 
411,470200; 5351,684600; 2794,543100; 5,298200; 9,022400; 18,259400; 7,383400; 5,937800; 
414,684300; 5365,435000; 2808,205000; 4,968800; 9,351000; 18,193700; 7,653600; 6,123300; 
409,706100; 5365,391600; 2795,860600; 5,071900; 8,497000; 18,332300; 7,659200; 5,867500; 
418,528100; 5354,411400; 2795,543500; 4,961900; 8,878900; 18,062900; 8,339600; 5,856000; 
411,061600; 5357,980600; 2805,033400; 5,009200; 8,743500; 18,241000; 7,743700; 5,800200; 
417,209700; 5368,050400; 2800,667200; 4,905700; 9,357200; 18,091600; 7,772300; 5,701900; 
417,484400; 5352,927500; 2812,374500; 4,998100; 8,805300; 18,260600; 7,718600; 5,724300; 
412,247600; 5355,725500; 2798,983300; 4,993100; 8,663700; 18,569000; 7,914500; 5,916200; 
414,966100; 5359,633400; 2790,641600; 5,172900; 8,829300; 18,351000; 7,603400; 5,789200; 
413,139700; 5355,988400; 2790,804600; 5,107400; 8,891400; 18,523000; 7,604800; 5,920300; 
413,284400; 5363,796900; 2799,668300; 4,963400; 8,632400; 18,161100; 7,383000; 5,889800; 
414,166300; 5406,537100; 2803,527400; 5,262800; 8,606600; 18,512700; 7,506500; 5,778200; 
412,200000; 5369,737300; 2798,411100; 5,023400; 8,907900; 18,959600; 7,655400; 5,971000; 
416,370200; 5372,441200; 2809,977500; 4,905200; 8,662800; 18,091900; 7,379800; 5,842400; 
410,773500; 5365,394900; 2801,901100; 5,002700; 8,176700; 18,393000; 7,451400; 5,723200; 
412,429000; 5375,408700; 2789,658300; 4,919800; 8,514700; 18,136900; 7,641800; 5,797900; 
412,237100; 5393,986700; 2791,461300; 4,967500; 9,058000; 18,294400; 7,433700; 6,077500; 
409,353600; 5359,911500; 2795,629000; 4,951100; 8,778300; 18,226700; 7,536800; 5,718800; 
413,249400; 5364,117000; 2795,547000; 4,987400; 8,727700; 18,036700; 7,510600; 6,595400; 
413,430800; 5369,302000; 2810,107300; 4,958300; 8,650100; 18,104200; 7,431700; 5,966000; 
412,008100; 5384,066600; 2795,893700; 4,921100; 8,730200; 18,127900; 7,572000; 5,831800; 
413,809200; 5360,755600; 2799,223400; 5,520900; 8,511000; 18,168900; 8,198200; 5,931200; 
413,756600; 5378,786900; 2797,469300; 5,008100; 8,668600; 18,635400; 7,482400; 6,142800; 
421,400400; 5352,069600; 2794,017700; 5,076500; 8,386200; 19,050200; 7,748900; 5,830400; 
414,974100; 5365,689700; 2796,896700; 4,957700; 9,047000; 18,276100; 7,546500; 5,779800; 
429,078100; 5389,110900; 2797,636000; 4,970500; 8,581900; 18,303500; 7,715300; 5,892300; 
442,610700; 5366,309900; 2796,245900; 4,982100; 8,873500; 18,088500; 7,434400; 5,895100; 
413,429000; 5377,415300; 2804,515100; 5,206400; 8,295100; 18,160100; 7,524800; 5,877500; 
410,524000; 5355,844300; 2797,553300; 5,066000; 8,898900; 18,719100; 7,566200; 5,918400; 
412,529600; 5359,827600; 2790,190000; 4,966000; 9,220800; 18,295600; 7,424500; 5,918900; 
410,416100; 5346,339100; 2792,098700; 4,940200; 8,809100; 18,082900; 7,610500; 5,750100; 
410,280300; 5347,544900; 2814,576100; 6,288200; 9,045100; 18,654200; 7,688500; 6,191100; 
