Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
904,497700; 1904,503000; 399,003900; 5,437500; 8,082500; 14,805100; 8,657100; 7,502900; 
917,918900; 1882,179400; 398,145300; 5,258100; 7,764300; 14,286100; 8,731400; 7,179900; 
895,688200; 1894,111900; 398,402900; 5,405900; 7,934000; 14,320600; 8,465900; 7,183300; 
908,816800; 1882,113200; 396,967100; 5,300600; 8,028900; 14,398200; 8,540500; 7,196100; 
895,791600; 1884,421000; 396,521800; 5,238900; 7,670400; 14,317600; 9,123700; 7,514000; 
893,676500; 1885,884700; 398,013400; 5,682600; 7,735400; 14,580800; 8,639600; 7,350100; 
901,009900; 1881,763700; 398,112800; 5,434200; 7,747300; 14,379300; 8,444000; 7,320100; 
902,237800; 1879,856800; 397,307000; 5,376100; 7,721300; 14,253200; 8,523200; 7,208500; 
889,797500; 1892,616100; 397,523800; 5,303500; 7,728900; 14,225700; 8,617200; 7,130200; 
900,246300; 1891,567100; 395,503500; 5,311200; 8,061600; 14,563400; 8,372500; 7,362700; 
900,338900; 1883,504300; 398,808500; 5,476000; 7,945100; 14,557100; 8,790900; 7,388400; 
901,634500; 1887,757300; 401,065900; 5,523800; 7,797300; 14,399800; 8,693900; 7,285800; 
901,493500; 1887,459600; 399,476000; 5,609600; 8,134900; 14,594700; 9,469600; 7,487900; 
897,946300; 1902,418700; 400,886000; 5,417600; 7,915300; 14,553700; 8,816000; 7,311100; 
903,871600; 1880,141700; 397,264500; 5,420100; 7,651800; 14,291000; 8,722400; 7,179700; 
900,134600; 1880,050600; 395,747300; 5,375200; 7,940300; 14,303300; 8,513000; 7,530200; 
889,492100; 1879,100700; 400,092000; 5,590400; 8,552700; 14,623300; 8,747200; 7,480600; 
893,610300; 1886,491000; 400,584900; 5,489800; 7,994300; 14,528800; 8,625000; 7,241500; 
901,851500; 1887,521300; 402,672100; 5,464600; 7,643900; 14,743100; 8,730400; 7,489400; 
896,918500; 1885,459900; 396,231700; 5,236700; 7,795300; 14,291400; 8,438600; 7,766500; 
896,260600; 1875,250800; 396,434100; 5,288300; 7,828100; 14,190400; 8,488300; 7,382800; 
897,641800; 1878,913700; 402,796100; 5,321500; 8,508000; 14,585200; 8,688700; 7,445100; 
896,635800; 1877,653300; 399,281100; 5,424700; 7,676300; 14,289100; 8,474000; 7,231800; 
897,862700; 1876,546600; 395,327700; 5,365700; 7,580900; 14,305600; 8,515700; 7,318600; 
894,974600; 1873,771500; 394,545500; 5,395200; 7,546200; 14,373700; 8,788400; 7,581000; 
900,768000; 1879,549700; 395,816700; 5,401600; 7,805500; 14,534500; 8,773200; 7,376400; 
893,049700; 1886,143100; 397,225800; 5,287200; 7,614200; 14,220500; 8,644100; 7,299600; 
895,353700; 1877,859800; 396,313600; 5,251300; 8,573200; 14,497800; 8,538000; 7,434400; 
902,913000; 1883,227800; 399,159800; 5,385800; 7,734700; 14,535200; 8,737000; 7,400200; 
901,760900; 1910,845800; 397,923400; 5,381600; 7,671000; 14,636700; 8,702700; 7,528700; 
926,870000; 1882,302200; 398,827300; 5,441500; 7,756700; 14,442700; 8,713600; 7,326600; 
907,615700; 1885,682300; 400,601300; 5,323600; 7,702300; 14,329500; 8,717200; 7,280200; 
901,651300; 1898,627700; 396,896300; 5,336000; 7,647700; 14,208900; 8,429600; 7,450200; 
894,739200; 1878,633200; 399,119600; 5,502700; 7,609800; 14,442700; 8,813000; 7,234700; 
894,604500; 1886,936500; 397,178800; 5,276400; 7,941200; 14,216600; 8,489000; 7,499300; 
892,238600; 1882,205300; 400,738100; 5,222600; 7,844700; 14,131800; 8,670200; 7,071800; 
892,742500; 1876,929900; 396,541600; 5,187500; 7,658000; 14,200900; 8,453700; 7,298700; 
901,285900; 1886,829300; 395,162500; 5,270300; 7,712000; 14,391800; 8,503500; 7,396800; 
900,021900; 1883,142400; 395,306800; 5,379800; 7,660200; 14,248700; 8,393700; 7,521200; 
898,138500; 1877,480500; 397,137500; 5,459300; 7,727500; 14,543200; 8,991900; 7,602100; 
