Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
26,543300; 338,151400; 175,548200; 1,113100; 1,843200; 3,900700; 1,523100; 1,187400; 
25,977200; 340,436200; 174,199700; 1,098700; 1,886900; 3,902400; 1,554400; 1,235100; 
25,554300; 336,763500; 175,726300; 1,118300; 1,911800; 3,909400; 1,537300; 1,175000; 
25,883300; 338,812700; 176,475600; 1,134300; 1,950100; 4,002300; 1,571500; 1,220400; 
25,775500; 337,622000; 175,771800; 1,318900; 1,901800; 3,899700; 1,512500; 1,180400; 
25,701400; 335,606400; 179,203700; 1,124800; 1,893100; 4,052800; 1,598500; 1,228000; 
26,266000; 340,163700; 176,319000; 1,110200; 1,877000; 3,895200; 1,525900; 1,211400; 
25,963600; 339,806700; 177,777600; 1,121900; 1,873000; 4,014200; 1,625700; 1,210400; 
26,115800; 339,834200; 176,556800; 1,113800; 1,883500; 3,995700; 1,567900; 1,228700; 
26,044900; 335,415800; 175,831700; 1,105200; 1,830300; 4,239000; 1,518100; 1,191300; 
26,008700; 339,118500; 176,093700; 1,111800; 1,848400; 5,090400; 2,016500; 1,351800; 
26,220500; 335,847900; 175,593600; 1,107100; 1,745200; 3,899400; 1,521500; 1,163500; 
27,217700; 338,707300; 175,736400; 1,136000; 1,798500; 4,001600; 1,557100; 1,223200; 
26,336600; 335,495000; 176,275900; 1,204500; 1,783400; 4,010100; 1,551900; 1,231800; 
25,764400; 337,139100; 174,403700; 1,114800; 1,788400; 3,898700; 1,752600; 1,180500; 
25,578300; 336,284000; 176,724200; 1,108900; 1,800400; 3,918400; 1,530600; 1,306500; 
25,453100; 338,232500; 176,995000; 1,130900; 1,834000; 3,998100; 1,561700; 1,215000; 
25,836100; 340,606800; 174,818300; 1,106100; 1,788000; 3,904400; 1,614900; 1,501700; 
25,418000; 338,787700; 175,896300; 1,118600; 1,837500; 3,905500; 1,517100; 1,187900; 
25,564800; 338,155400; 176,617000; 1,138300; 1,878200; 4,003300; 1,561300; 1,280100; 
26,173300; 339,609900; 174,322200; 1,104800; 1,861300; 3,912300; 1,601400; 1,635000; 
25,865000; 338,526100; 177,032700; 1,148900; 1,924500; 4,003900; 1,578500; 1,666500; 
26,149100; 339,595700; 175,497500; 1,120600; 1,866600; 3,895000; 1,626400; 1,207200; 
26,991600; 338,549900; 175,064200; 1,081600; 1,944800; 4,042400; 1,547900; 1,180900; 
25,728100; 340,095000; 176,463700; 1,120000; 2,047400; 3,999400; 1,553500; 1,215200; 
26,388200; 337,070500; 174,774900; 1,109300; 1,999400; 3,874700; 1,522200; 1,184800; 
25,873800; 338,478700; 176,891800; 1,093100; 2,039600; 3,911200; 1,572300; 1,185400; 
25,963800; 337,763300; 174,361300; 1,116800; 1,862200; 4,126300; 1,539300; 1,197100; 
26,067600; 338,308500; 176,066600; 1,098900; 1,884200; 4,142400; 1,527400; 1,193700; 
25,753900; 339,880600; 175,636800; 1,096900; 1,829000; 4,035000; 1,530100; 1,177000; 
26,255100; 337,233800; 175,570500; 1,095700; 1,898800; 3,983600; 1,563600; 1,175800; 
25,603100; 337,956000; 175,685800; 1,126900; 1,895100; 3,907900; 1,520600; 1,366400; 
26,244700; 339,199300; 174,477700; 1,115400; 1,792500; 4,091700; 1,729200; 1,174500; 
25,689100; 336,779100; 175,891800; 1,095800; 1,779900; 3,923500; 1,527600; 1,196100; 
26,505000; 335,874600; 174,997800; 1,112700; 1,784600; 3,917800; 1,506500; 1,183200; 
25,754300; 338,217100; 176,440900; 1,125500; 1,772600; 3,899400; 1,534800; 1,187800; 
25,464100; 336,673900; 177,283500; 1,153900; 1,782900; 3,992600; 1,558900; 1,210900; 
26,200900; 340,040400; 175,285700; 1,246200; 1,735200; 3,895000; 1,516900; 1,181300; 
25,681900; 338,843000; 174,866600; 1,121900; 1,784500; 4,035700; 1,525700; 1,188300; 
25,513500; 337,077900; 175,663100; 1,104500; 1,826600; 4,020600; 1,547400; 1,200900; 
