Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
101,220500; 212,136900; 45,436500; 1,641800; 2,183200; 4,194800; 2,538700; 2,190900; 
98,176800; 212,531300; 45,696100; 1,640400; 2,505700; 4,355500; 2,541200; 2,152300; 
100,371700; 212,368400; 45,775400; 1,655600; 2,268200; 4,381300; 2,520000; 2,050300; 
100,855200; 212,208200; 45,229500; 1,591800; 2,212000; 4,209700; 2,493600; 2,160800; 
99,450400; 210,385700; 45,607200; 1,718400; 2,301700; 4,291100; 2,528800; 2,104200; 
101,383500; 210,189800; 45,721000; 1,619400; 2,334200; 4,370100; 2,498600; 2,031400; 
100,502400; 210,759000; 45,548000; 1,642600; 2,314100; 4,456600; 2,549900; 2,138700; 
97,879700; 211,466600; 45,778300; 1,639000; 2,311800; 4,297600; 2,491200; 2,070000; 
100,679600; 212,326400; 45,540500; 1,669700; 2,281600; 4,295700; 2,519700; 2,000600; 
98,772800; 211,673500; 45,652700; 1,689300; 2,321900; 4,366200; 2,524000; 2,122300; 
99,144700; 211,763100; 45,611700; 1,648100; 2,293100; 4,355800; 2,503900; 2,090400; 
99,169400; 210,257200; 45,388500; 1,579100; 2,218700; 4,218400; 2,434200; 2,117900; 
105,399200; 212,950000; 46,430100; 2,087600; 2,871200; 4,711400; 2,516800; 2,097000; 
101,831100; 212,413900; 45,558500; 1,610400; 2,347600; 4,300600; 2,575500; 2,075000; 
101,065900; 211,595300; 45,674800; 1,636300; 2,308000; 4,294300; 2,522800; 2,058600; 
99,227500; 211,708300; 45,906900; 1,681000; 2,379800; 4,308700; 2,483400; 2,109200; 
100,705700; 212,220100; 45,529200; 1,658800; 2,316900; 4,311500; 2,481900; 2,021200; 
100,781600; 211,392800; 45,636400; 1,681800; 2,296700; 4,345400; 2,507200; 2,138900; 
100,209400; 211,973600; 45,688900; 1,619700; 2,316700; 4,298900; 2,498700; 2,032700; 
99,380500; 210,790300; 45,593400; 1,637100; 2,325000; 4,311200; 2,722300; 2,111000; 
99,762900; 209,984100; 46,135000; 1,718200; 2,336200; 4,375500; 2,558400; 2,050400; 
102,085000; 212,126800; 45,557200; 1,625900; 2,278500; 4,312000; 2,558600; 2,089200; 
98,784400; 210,021200; 45,544400; 1,607200; 2,285500; 4,289800; 2,539400; 2,099100; 
100,927000; 212,426100; 45,619500; 1,758100; 2,245700; 4,307000; 2,509900; 2,033000; 
100,752600; 211,581900; 45,570600; 1,663500; 2,248100; 4,331500; 2,467300; 2,178100; 
99,226300; 212,075300; 45,710800; 1,674800; 2,221600; 4,334600; 2,544200; 2,072200; 
99,348700; 211,640800; 45,932000; 1,643100; 2,239200; 4,337500; 2,503600; 2,214600; 
100,689100; 212,227300; 45,302700; 1,595200; 2,423900; 4,192400; 2,410900; 2,010900; 
98,049400; 209,820100; 45,692000; 1,700200; 2,217400; 4,314200; 2,504500; 2,417900; 
99,031800; 211,239200; 45,562600; 1,709100; 2,218200; 4,314600; 2,525800; 2,069500; 
99,341400; 210,205500; 44,874000; 1,627900; 2,172500; 4,187100; 2,715500; 2,053900; 
98,935300; 211,027600; 45,544200; 1,658600; 2,272000; 4,296200; 2,512700; 2,039000; 
100,481400; 211,876700; 45,571300; 1,662900; 2,253400; 4,412200; 2,480700; 2,043700; 
99,821300; 211,770300; 45,628000; 1,633200; 2,312300; 4,308300; 2,509500; 2,108300; 
100,613100; 212,304000; 45,774500; 1,646600; 2,289100; 4,297200; 2,510400; 2,060700; 
101,637800; 212,132200; 45,483100; 1,626200; 2,318300; 4,459500; 2,493200; 2,031400; 
99,625100; 212,021800; 45,810800; 1,618500; 2,265300; 4,294300; 2,462300; 2,073000; 
100,881500; 212,722100; 45,594800; 1,739900; 2,261600; 4,332500; 2,531400; 2,090200; 
100,133600; 211,626300; 45,774200; 1,625300; 2,267100; 4,318700; 2,518200; 2,103500; 
99,363600; 211,610100; 45,597000; 1,653100; 2,279400; 4,287600; 2,522900; 2,121100; 
