Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
231,902500; 3017,215000; 1573,763000; 3,630000; 6,398800; 13,229100; 5,567500; 4,207600; 
232,242300; 3011,645700; 1578,444000; 3,594100; 6,279600; 13,308600; 5,344100; 4,177200; 
228,947100; 3021,447000; 1595,225800; 3,743700; 6,383500; 13,147800; 5,223100; 4,337700; 
231,901400; 3036,350700; 1574,099800; 3,705400; 6,283100; 13,179900; 5,165600; 4,247100; 
228,280400; 3028,689300; 1579,907500; 3,786400; 6,314400; 13,148400; 5,137800; 4,205000; 
227,955500; 3012,712700; 1570,735800; 3,621000; 6,200200; 13,299300; 5,196600; 4,206600; 
229,269200; 3011,104400; 1573,231200; 3,729000; 6,664100; 13,668600; 5,239700; 4,325600; 
232,605700; 3012,938800; 1580,270400; 3,761300; 6,655500; 13,354500; 5,308500; 4,365200; 
234,067200; 3018,715300; 1570,881200; 3,628800; 6,640500; 12,991400; 5,371800; 4,247300; 
232,078100; 3011,659900; 1569,230400; 3,581700; 6,699900; 13,253700; 5,177800; 4,146300; 
229,026000; 3012,756200; 1579,723000; 3,772100; 5,999000; 13,341700; 5,156400; 4,290300; 
233,748100; 3011,759400; 1570,394700; 3,766300; 6,446800; 13,380100; 5,362800; 4,469300; 
228,852600; 3020,459200; 1573,281900; 3,623300; 6,168300; 13,035900; 5,384700; 4,142200; 
236,565900; 3015,324100; 1567,730600; 3,847500; 6,287600; 13,057600; 5,193300; 4,401400; 
232,113900; 3015,203100; 1576,961700; 3,633300; 6,233600; 13,117200; 5,296200; 4,229500; 
232,398300; 3025,044700; 1577,746100; 3,704500; 6,697100; 13,252000; 5,258400; 5,344400; 
230,572100; 3026,659900; 1584,935300; 3,630300; 6,341700; 14,102600; 5,465400; 4,365100; 
233,655000; 3016,269700; 1573,397700; 3,656200; 6,354800; 13,005600; 5,787900; 4,118700; 
229,635200; 3012,156200; 1575,624000; 3,619400; 6,481400; 13,108300; 5,277400; 4,163400; 
229,927500; 3025,242400; 1576,896000; 3,656800; 6,194500; 13,160200; 5,219000; 4,891100; 
230,795800; 3019,488900; 1576,335500; 3,820600; 6,536100; 13,380500; 5,325400; 4,280800; 
230,206900; 3012,339700; 1569,450900; 4,079200; 6,356400; 13,185500; 5,317500; 4,353300; 
233,531000; 3014,288100; 1574,556100; 3,634400; 6,485300; 13,048300; 5,270900; 4,279700; 
234,633700; 3015,593000; 1569,667600; 3,615900; 6,557500; 13,272300; 5,245200; 4,268500; 
231,061300; 3011,457600; 1572,482300; 3,626800; 6,355700; 13,191200; 5,153500; 4,257600; 
229,299900; 3018,135400; 1575,575400; 3,704000; 6,654300; 13,445700; 5,352200; 4,257700; 
232,368200; 3013,163200; 1570,841000; 3,644700; 6,273600; 13,134500; 5,399900; 4,119500; 
233,286700; 3039,770300; 1574,614900; 3,610600; 6,493400; 13,129500; 5,216200; 4,355000; 
229,392900; 3029,749200; 1569,506000; 3,690900; 6,667700; 13,343200; 5,670500; 4,276900; 
234,190100; 3040,596500; 1566,487500; 3,639900; 6,268100; 13,170800; 5,496400; 5,050500; 
231,320200; 3006,824600; 1565,569900; 3,689400; 6,328100; 13,169800; 5,249200; 4,194600; 
229,716300; 3017,375200; 1575,522300; 3,784600; 5,950100; 13,389600; 5,142400; 4,128300; 
231,155300; 3023,060000; 1595,344600; 3,695200; 6,660100; 13,873500; 5,425300; 4,369200; 
244,813300; 3038,015300; 1576,089200; 3,588200; 6,018000; 13,124900; 5,246700; 4,341600; 
234,178800; 3019,755500; 1577,135100; 4,374200; 6,673100; 13,617300; 5,387700; 4,336600; 
231,618300; 3021,362500; 1577,330700; 3,621900; 6,594600; 13,438000; 5,123100; 4,185800; 
231,269800; 3008,229700; 1574,905100; 3,692200; 6,720000; 13,385500; 5,583800; 4,328600; 
231,434800; 3044,879800; 1585,255900; 3,666700; 6,783400; 13,242600; 5,190900; 4,210100; 
233,959400; 3018,896900; 1581,601700; 3,662200; 6,171400; 13,375600; 5,275500; 4,188800; 
233,338700; 3030,328100; 1581,610700; 3,717300; 6,514100; 13,448700; 5,389400; 4,282100; 
