Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
7116,400100; 6298,581000; 6321,288500; 3,326000; 3166,681200; 15,193600; 5,069200; 3,495300; 
7128,855700; 6348,968500; 6364,600200; 4,074200; 4847,507900; 15,237500; 5,068200; 3,569500; 
7201,763600; 6329,747300; 6328,507600; 3,315800; 2886,087300; 15,232300; 5,073600; 3,488400; 
7145,782200; 6269,286400; 6239,383600; 3,238400; 2589,644300; 15,393200; 5,231900; 3,588700; 
7201,975900; 6297,435100; 6283,875700; 3,243700; 1470,255900; 15,436400; 5,458300; 3,597600; 
7240,849900; 6356,734100; 6297,601400; 3,315200; 3901,424900; 15,425900; 5,204200; 3,618600; 
7153,115600; 6305,076700; 6291,091900; 3,251800; 2107,984400; 15,391400; 5,273800; 3,576200; 
7250,110900; 6311,420100; 6326,271900; 3,234000; 1353,472300; 15,493300; 5,220900; 3,575300; 
7129,285300; 6308,414900; 6276,068000; 3,321900; 2712,211500; 15,537100; 5,201800; 3,574300; 
7136,014600; 6311,050700; 6318,386500; 3,331700; 2473,932200; 15,519900; 5,292100; 3,576200; 
7215,114100; 6329,859800; 6335,225500; 3,333700; 2703,981000; 15,363800; 5,198200; 3,599500; 
7184,691400; 6323,471800; 6345,921500; 3,336200; 2511,931400; 15,463100; 5,210400; 3,740700; 
7215,298600; 6310,973900; 6312,121900; 3,392600; 3046,379600; 15,593200; 5,417700; 3,712200; 
7315,767400; 6364,430300; 6294,436100; 3,269900; 4065,308900; 15,595900; 5,610800; 3,697000; 
7220,495000; 6321,860200; 6323,488000; 3,345500; 1253,535700; 15,780000; 5,454700; 4,074100; 
7198,297500; 6304,086700; 6320,878400; 3,314900; 2581,720800; 15,469100; 5,211600; 3,580100; 
7240,372100; 6336,281400; 6321,815400; 3,316000; 2482,237800; 15,526200; 5,268100; 3,549300; 
7164,719400; 6338,567100; 6327,002500; 3,378200; 2267,190500; 15,581000; 5,228500; 3,849700; 
7198,159400; 6330,992300; 6318,521900; 3,318600; 2511,778300; 15,421300; 5,196100; 3,570900; 
7236,028200; 6344,198100; 6314,644900; 3,375900; 1556,135900; 15,155600; 5,113700; 3,760400; 
7210,204600; 6323,512200; 6330,993300; 3,424600; 2189,983000; 15,379100; 5,228600; 3,583200; 
7201,249600; 6311,579500; 6310,242500; 3,408900; 2060,518200; 15,311100; 5,254800; 3,480700; 
7197,812000; 6317,745200; 6328,445500; 3,330900; 2124,364400; 15,456000; 5,221000; 3,659400; 
7195,186600; 6338,845700; 6335,102800; 3,416900; 4627,157700; 15,481000; 5,213000; 3,577700; 
7250,307500; 6350,562900; 6334,464500; 3,643700; 4585,627900; 15,382900; 5,255600; 3,647300; 
7207,101200; 6336,796700; 6331,952300; 3,324100; 2043,966400; 15,999600; 5,188500; 3,589800; 
7241,964100; 6336,736200; 6342,169400; 3,379200; 2773,349900; 15,497900; 5,196600; 3,887100; 
7212,787800; 6320,565100; 6323,208600; 3,323600; 2904,427500; 15,729700; 5,307800; 3,586800; 
7298,960900; 6347,778500; 6379,066000; 3,316800; 2393,891000; 15,573200; 5,263200; 3,816300; 
7256,064200; 6352,709600; 6368,523000; 3,330600; 2709,714200; 15,461800; 5,237100; 3,568300; 
7229,690600; 6379,929400; 6354,057800; 3,302500; 2082,734700; 15,423800; 5,302300; 3,578900; 
7340,851600; 6374,578200; 6412,588000; 3,319300; 2315,669400; 17,431000; 5,183700; 3,601600; 
7412,594400; 6329,635400; 6344,275900; 3,319600; 1608,437000; 16,073700; 5,379800; 3,484700; 
7198,352400; 6307,002700; 6317,847400; 3,319800; 1145,502600; 15,418000; 5,197500; 3,570800; 
7156,960100; 6305,514500; 6330,488300; 3,234500; 1176,519300; 15,534400; 5,699800; 3,879700; 
7226,998100; 6374,437000; 6312,612300; 3,235900; 1054,264700; 15,657900; 5,114400; 3,720300; 
7149,265900; 6276,115200; 6299,718900; 3,319000; 2259,437800; 15,545700; 5,199900; 3,573500; 
7172,456900; 6326,864000; 6310,199300; 3,328800; 2142,331700; 15,568300; 5,212500; 3,661500; 
7212,416700; 6311,796400; 6292,541700; 3,231700; 1805,624900; 15,411200; 5,215900; 3,630200; 
7295,276600; 6314,952200; 6319,895300; 3,360700; 2750,867700; 15,310000; 5,194800; 3,492800; 
