Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
2001,035600; 7,115000; 6,740000; 8,171600; 8,149700; 14,659800; 12,189500; 10,474500; 
2004,976800; 7,059000; 7,064600; 7,159300; 8,381800; 14,947100; 12,283600; 11,060200; 
1995,925600; 7,115600; 6,972800; 7,136700; 8,338100; 14,776600; 12,556500; 10,663700; 
1999,675100; 7,277500; 6,947600; 7,218600; 8,291200; 14,707600; 12,370300; 10,978500; 
1989,005900; 6,875000; 7,070200; 7,386300; 8,116600; 14,338200; 12,530400; 10,446700; 
1998,516900; 7,021100; 6,730400; 7,147300; 8,083000; 14,375500; 11,913700; 10,583100; 
2001,158600; 6,985100; 6,938200; 7,030200; 8,340400; 14,456900; 12,057200; 10,478700; 
1991,453400; 6,906300; 7,079800; 7,184300; 8,258900; 14,718000; 12,556000; 10,982800; 
1985,590700; 7,129700; 6,890900; 7,040900; 8,146800; 14,621500; 12,579800; 10,290100; 
1994,178800; 6,833100; 6,886000; 6,967600; 8,253900; 14,480900; 12,053300; 10,398800; 
2008,776500; 7,183800; 6,898000; 7,102400; 8,271100; 14,408600; 12,236100; 10,722200; 
2002,311800; 6,982300; 6,728300; 7,119900; 8,135600; 14,645600; 12,524400; 10,540600; 
1992,414700; 6,845600; 6,955300; 6,971900; 8,389100; 15,012500; 12,169500; 10,612100; 
1992,424200; 7,464300; 6,777900; 7,114500; 8,230600; 14,743900; 12,700000; 10,864700; 
1993,934100; 7,055800; 6,736300; 7,197700; 8,137200; 14,613200; 12,013500; 10,906700; 
2006,425500; 6,922300; 7,230500; 6,995800; 8,134700; 14,535600; 11,860200; 10,516700; 
2000,064800; 6,981900; 6,851800; 7,122100; 8,124100; 14,742700; 12,330100; 10,448900; 
1995,836200; 7,048900; 6,862000; 7,122900; 8,307300; 14,684000; 11,969800; 10,658900; 
2006,632400; 6,930800; 6,985900; 6,932400; 8,357600; 14,460400; 11,990500; 10,770300; 
1990,255100; 7,013300; 6,864100; 6,924800; 8,206100; 14,461800; 12,244800; 11,367100; 
2010,946600; 6,904000; 7,008400; 7,875300; 8,498300; 14,888400; 12,556900; 11,091000; 
2002,004100; 7,124900; 6,859200; 7,326300; 8,479500; 14,806100; 13,088100; 11,130200; 
1995,159900; 7,046300; 6,898400; 7,074000; 8,330300; 14,676500; 12,225300; 10,906400; 
1992,447400; 7,146500; 7,167800; 6,909100; 8,456800; 14,438300; 12,017700; 10,252700; 
1997,588500; 6,972300; 6,795800; 6,988700; 8,182100; 14,714300; 12,295600; 10,685700; 
2000,078800; 7,009300; 6,747700; 7,208700; 8,077200; 14,438800; 12,470800; 11,007800; 
1986,807400; 6,896400; 6,913100; 7,072700; 8,265100; 14,471000; 12,064200; 10,829800; 
1984,102900; 6,886500; 6,810700; 6,950400; 8,372800; 14,602800; 12,149100; 10,414100; 
2001,887600; 7,211900; 6,894600; 7,150500; 8,334000; 15,285900; 12,311300; 10,694400; 
1994,658300; 6,979600; 6,927600; 7,073400; 8,402600; 14,741000; 12,321000; 10,702800; 
1982,727000; 7,069000; 6,863900; 7,400600; 8,330000; 15,084000; 12,445600; 11,149900; 
1989,974300; 7,117100; 6,936000; 7,189600; 8,326400; 14,737300; 12,315500; 11,059300; 
1995,304900; 7,179000; 6,931600; 7,192200; 8,372100; 14,710400; 12,231800; 10,833400; 
2001,093200; 6,880600; 6,803300; 7,246100; 8,121700; 14,447100; 12,305500; 10,642500; 
2056,697400; 7,073100; 6,903200; 7,213100; 8,277300; 14,577700; 12,563700; 10,626800; 
2017,249000; 7,188700; 6,865400; 7,335000; 8,166300; 14,458300; 12,404600; 10,658200; 
1997,009500; 6,980400; 6,665200; 7,210400; 8,029200; 14,684000; 12,033300; 10,382200; 
2007,058400; 6,830000; 6,702500; 7,026100; 8,082800; 14,385100; 12,395200; 10,810000; 
1990,190900; 6,924000; 6,977700; 7,002500; 8,284700; 14,648600; 12,132000; 10,579200; 
2020,353300; 6,869600; 6,807700; 7,090300; 8,106000; 14,420100; 12,230900; 10,770400; 
