Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
1812,243500; 1585,911200; 1585,295700; 1,589300; 1093,547600; 7,209800; 2,448900; 1,665800; 
1816,275500; 1595,065700; 1595,381700; 1,595700; 885,623300; 7,104900; 2,371100; 1,630200; 
1839,241700; 1605,580500; 1592,288900; 1,603900; 946,306800; 7,953300; 2,445100; 1,678700; 
1815,433200; 1629,147700; 1590,384400; 1,856200; 948,317500; 7,454700; 2,418800; 1,663500; 
1799,617800; 1579,048400; 1626,075800; 1,584200; 1056,370100; 7,443400; 2,444400; 1,670100; 
1839,810400; 1592,131600; 1598,984900; 1,581100; 875,574100; 7,507400; 2,418200; 1,727200; 
1843,283800; 1601,321100; 1598,608000; 1,589200; 940,041400; 7,348000; 2,439700; 1,673200; 
1822,569700; 1618,475200; 1651,933000; 1,541400; 891,624600; 7,239800; 2,505000; 1,663400; 
1853,566400; 1605,701500; 1602,327300; 1,594100; 1058,684400; 7,336200; 2,483200; 1,682400; 
1826,149800; 1611,803500; 1647,478400; 1,504300; 1054,431700; 7,278800; 2,450200; 1,672300; 
1970,502100; 1647,351300; 1641,784300; 1,597900; 1074,685300; 8,351300; 2,829000; 1,720300; 
2204,495000; 1643,958700; 1644,388800; 2,201000; 848,055600; 7,331000; 2,438700; 1,661300; 
1946,801300; 1633,418800; 1619,101800; 1,581300; 784,849500; 7,842600; 2,448300; 1,679800; 
1893,346400; 1611,443600; 1591,668100; 1,575700; 886,916900; 7,240800; 2,433400; 1,669500; 
1804,160400; 1584,660600; 1579,403100; 1,578700; 1015,328000; 7,264300; 2,432500; 1,666800; 
1818,095100; 1582,564000; 1582,033100; 1,587300; 999,622400; 7,228000; 2,514800; 1,676100; 
1776,893800; 1561,661000; 1583,187800; 1,544900; 1027,075500; 7,289100; 2,459300; 1,669600; 
1796,604800; 1571,525100; 1566,829800; 1,539900; 1012,305300; 7,532700; 2,438200; 1,716300; 
1803,886600; 1566,621100; 1560,176700; 1,547700; 1027,713500; 7,237100; 2,446500; 1,683700; 
1805,970300; 1592,029600; 1587,995200; 1,584400; 1023,273100; 7,292400; 2,447700; 1,681800; 
1793,689500; 1565,916300; 1622,639500; 1,590800; 328,576000; 7,284300; 2,555500; 1,655000; 
1804,743000; 1601,420100; 1592,279000; 1,580300; 729,727600; 7,300900; 2,428200; 1,667300; 
1811,692700; 1586,899900; 1572,556500; 1,576800; 1006,231500; 7,365700; 2,391200; 1,632900; 
1802,450900; 1589,355100; 1583,629500; 1,546500; 1004,485700; 7,185100; 2,380600; 1,640800; 
1804,517600; 1566,374900; 1575,142000; 1,553800; 1003,127500; 7,042500; 2,356400; 1,854500; 
1791,078000; 1566,570700; 1572,747400; 1,577400; 326,384800; 7,211600; 2,430200; 2,360100; 
1796,986300; 1561,562500; 1566,514100; 1,535700; 829,897800; 7,066600; 2,372400; 1,720900; 
1808,297300; 1571,995900; 1572,091100; 1,544600; 286,139700; 7,265500; 2,436600; 1,670700; 
1773,784200; 1571,254900; 1586,701900; 1,574300; 997,128700; 7,374000; 2,439900; 1,627900; 
1817,894900; 1590,692200; 1563,292600; 1,819600; 811,430700; 7,250000; 2,560100; 1,672300; 
1792,406900; 1566,389600; 1582,489500; 1,579900; 289,840200; 7,201900; 2,534700; 1,668600; 
1789,021100; 1596,000800; 1575,880600; 1,552200; 775,698100; 7,268500; 2,554300; 1,651400; 
1798,807300; 1584,598500; 1572,993100; 1,539100; 273,414500; 7,234600; 2,405200; 1,672900; 
1782,290100; 1587,293100; 1572,416100; 1,542300; 989,265400; 7,212100; 2,440500; 1,737800; 
1803,560200; 1586,600100; 1591,756700; 1,629300; 807,424000; 7,327100; 2,432300; 1,707000; 
1836,446700; 1595,720900; 1593,253300; 1,653300; 958,029800; 7,290700; 2,418700; 1,689000; 
1779,623700; 1564,162400; 1575,141600; 1,613500; 286,641700; 7,215300; 2,434600; 1,679200; 
1817,009200; 1573,825700; 1586,567800; 1,535000; 997,680100; 7,537400; 2,424800; 2,289300; 
1797,567900; 1589,494400; 1597,622100; 1,540600; 997,519600; 7,270900; 2,438100; 1,765300; 
1811,219000; 1563,831800; 1574,372900; 1,542700; 994,632200; 7,273700; 2,427500; 1,671500; 
