Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
348,498100; 2,745200; 2,643000; 2,793100; 3,262600; 5,557900; 4,590600; 3,871000; 
352,576300; 2,725900; 2,682200; 2,770300; 3,245900; 5,474100; 4,463300; 3,730400; 
348,071500; 2,704300; 2,679600; 2,777900; 3,243300; 5,595700; 4,693600; 3,807400; 
345,449400; 2,745100; 2,700900; 2,752800; 3,224400; 5,539000; 4,687300; 3,884500; 
347,549000; 2,705600; 2,668600; 2,736800; 3,226200; 5,569700; 4,540700; 3,961900; 
349,276900; 2,815600; 2,683100; 2,771800; 3,232000; 5,575200; 4,611800; 3,992100; 
350,270200; 2,742100; 2,727200; 2,785200; 3,300500; 5,529000; 4,640900; 4,034800; 
349,966600; 2,730200; 2,661600; 2,767800; 3,236200; 5,538100; 4,679800; 4,027200; 
347,947100; 2,744400; 2,642600; 2,756100; 3,330100; 5,526200; 4,608200; 3,919600; 
352,611600; 2,742600; 2,720200; 2,774000; 3,251700; 5,546700; 4,684600; 3,909200; 
352,861500; 2,742700; 2,740400; 2,775000; 3,250500; 5,602000; 4,733400; 3,940000; 
350,963900; 3,093300; 3,322900; 3,595700; 4,178000; 5,833500; 4,570000; 3,923600; 
347,669600; 2,800700; 2,661200; 2,797800; 3,273600; 5,625600; 5,023900; 4,441900; 
356,752900; 2,734300; 2,673300; 2,773900; 3,255600; 5,571400; 4,662500; 4,093800; 
383,918900; 3,197900; 2,723300; 2,851300; 3,524200; 6,205400; 5,263300; 4,159000; 
352,529300; 2,852700; 2,702500; 2,997700; 3,276800; 5,774000; 4,765200; 3,874100; 
375,166800; 2,741400; 2,778700; 3,266800; 3,596500; 5,649600; 4,687900; 4,040000; 
390,333900; 2,854700; 2,893700; 2,851100; 3,519400; 7,183900; 5,083200; 4,028900; 
365,209700; 2,937300; 2,694900; 2,749000; 3,310200; 5,579400; 4,600400; 4,043700; 
374,042600; 2,764400; 2,716600; 2,807400; 3,418900; 5,687700; 4,575400; 3,976800; 
371,246300; 2,713300; 2,809600; 2,798400; 3,256000; 5,614700; 4,831400; 3,918400; 
360,783200; 2,736400; 2,716100; 2,758700; 3,326500; 5,588700; 4,672800; 4,014400; 
369,854400; 2,738100; 2,659300; 2,814900; 3,246700; 5,540400; 4,625800; 4,370400; 
353,438200; 2,716700; 2,686000; 2,826200; 3,236900; 5,542700; 4,775100; 3,915900; 
349,599400; 2,760800; 2,693600; 3,630000; 3,273700; 5,576000; 4,786600; 3,934300; 
352,067000; 2,748100; 2,708200; 2,804600; 3,270300; 5,545800; 4,700100; 3,988900; 
349,091300; 2,741600; 2,652400; 2,836200; 3,266700; 5,691300; 4,561900; 3,949100; 
351,285100; 2,768500; 2,649900; 2,744100; 3,263800; 5,528400; 4,667800; 3,813500; 
350,097400; 2,763200; 2,715500; 2,767600; 3,267200; 5,536300; 4,561900; 3,831200; 
349,373000; 2,729400; 2,701100; 2,746400; 3,244300; 5,565500; 4,706400; 3,976800; 
352,504800; 2,736400; 2,654700; 2,847600; 3,226700; 5,573900; 4,605700; 3,926700; 
347,219300; 2,710600; 2,679100; 2,779600; 3,234100; 5,549200; 4,833800; 4,007500; 
350,718800; 2,759400; 2,912700; 2,753900; 3,251600; 5,578200; 4,648900; 3,920300; 
353,095200; 2,778400; 2,761100; 2,778800; 3,252300; 5,551200; 4,576400; 3,905000; 
347,348600; 2,743100; 2,737100; 2,751000; 3,253000; 5,569000; 4,631300; 4,115800; 
356,257300; 2,747600; 2,701000; 2,841200; 3,256200; 5,636300; 4,678900; 4,063800; 
356,906900; 2,731400; 2,656000; 2,746600; 3,238400; 5,623300; 4,546700; 3,938600; 
353,920200; 2,750000; 2,653600; 2,762700; 3,249300; 5,547400; 4,705800; 3,891100; 
352,246500; 2,711300; 2,721400; 2,778200; 3,336400; 5,550200; 4,628100; 3,971300; 
349,888300; 2,804100; 2,727300; 2,785500; 3,213600; 5,578800; 4,763100; 3,912800; 
