Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
39,961600; 525,095000; 273,756300; 1,460600; 2,370800; 5,146600; 2,001800; 1,569900; 
40,170200; 532,404500; 274,953700; 1,412500; 2,420600; 5,189000; 1,981900; 1,547700; 
40,584900; 528,248800; 275,730100; 1,414800; 2,364700; 5,347200; 1,965800; 1,561900; 
40,357200; 526,888600; 273,141900; 1,438400; 2,517000; 4,999700; 1,996300; 1,512800; 
40,735100; 530,121300; 276,247600; 1,471400; 2,410500; 5,158600; 2,026700; 1,583300; 
41,234000; 528,725300; 274,106900; 1,460500; 2,406000; 5,127800; 2,029100; 1,576500; 
40,395000; 526,766100; 274,990000; 1,482300; 2,579800; 5,148000; 2,035200; 1,624300; 
40,692100; 528,331400; 272,609700; 1,438900; 2,508800; 5,001400; 2,131800; 1,526400; 
40,259900; 526,168000; 274,853700; 1,466600; 2,307200; 5,271000; 2,041800; 1,556900; 
41,046400; 529,522400; 275,312100; 1,465300; 2,399800; 5,138600; 1,972700; 1,582100; 
40,319500; 523,526000; 276,724900; 1,437500; 2,298100; 4,997600; 1,982500; 1,640000; 
39,602500; 525,176900; 276,598200; 1,414100; 2,296500; 5,224800; 1,962600; 1,547600; 
40,763100; 524,207200; 273,793200; 1,423900; 2,411000; 5,704600; 1,964300; 1,540600; 
40,531200; 527,499000; 275,044600; 1,460100; 2,527200; 5,137200; 2,031600; 1,617200; 
40,308500; 529,931100; 274,636600; 1,419100; 2,449400; 5,117300; 1,982200; 1,525700; 
41,265200; 527,188800; 271,557700; 1,452400; 2,392600; 5,174300; 1,982300; 1,543300; 
39,898400; 526,792400; 274,295300; 1,409800; 2,307900; 5,180700; 1,985500; 1,498200; 
40,219200; 523,783000; 275,672100; 1,432800; 2,381400; 4,997000; 1,983300; 1,532700; 
40,059800; 526,258300; 274,549700; 1,455500; 2,359100; 5,021100; 1,976200; 1,645500; 
40,612900; 524,854000; 274,829800; 1,432900; 2,488500; 5,000400; 1,985200; 1,679900; 
40,568700; 527,807400; 271,665700; 1,428700; 2,342700; 5,077600; 1,973300; 1,499000; 
39,974800; 525,257000; 273,880500; 1,508800; 2,332000; 5,013500; 2,055700; 1,635700; 
41,378800; 526,906600; 273,434900; 1,429500; 2,297700; 4,996800; 1,984700; 1,651200; 
39,607500; 526,806500; 273,442200; 1,443400; 2,285500; 5,310000; 1,978100; 1,515300; 
40,378800; 522,492300; 275,803700; 1,450800; 2,323100; 5,208200; 2,021500; 1,562400; 
40,283700; 527,648500; 273,025600; 1,763200; 2,392100; 5,131200; 2,027300; 1,585200; 
41,264100; 527,872200; 271,512400; 1,417800; 2,465800; 5,015100; 1,992800; 1,607200; 
40,222300; 527,067600; 271,510300; 1,476400; 2,417600; 5,004400; 1,974100; 1,510900; 
40,189900; 525,951300; 271,688600; 1,418300; 2,441600; 5,003100; 1,991300; 1,517500; 
39,875000; 528,967900; 271,916200; 1,445500; 2,409400; 4,999000; 1,965800; 1,497300; 
39,496700; 523,815100; 274,996300; 1,430100; 2,402000; 5,276300; 1,981400; 1,531000; 
40,056500; 523,469800; 273,213800; 1,451700; 2,451500; 5,209900; 2,032800; 1,541100; 
40,896700; 525,166200; 272,136000; 1,420300; 2,536500; 5,105600; 1,979000; 1,552800; 
40,775800; 527,791400; 271,553500; 1,420700; 2,466600; 5,505400; 1,973300; 1,560900; 
40,137300; 528,261800; 271,613400; 1,441800; 2,225400; 5,149700; 1,960600; 1,592900; 
40,146200; 525,768100; 273,008600; 1,459200; 2,298600; 5,120900; 2,027400; 1,552300; 
40,660200; 527,092400; 280,841300; 1,466100; 2,291300; 5,214500; 2,019400; 1,572500; 
40,645300; 527,081700; 274,392300; 1,431300; 2,324200; 5,811100; 2,001800; 1,627500; 
40,385600; 526,438900; 275,353400; 1,426900; 2,434100; 5,005200; 1,978600; 1,633200; 
39,456400; 525,462500; 272,080900; 1,416900; 2,464900; 5,021100; 2,096900; 1,561700; 
