Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
3652,775800; 10,031900; 9,744600; 10,138100; 11,681500; 21,285500; 18,501600; 16,030900; 
3667,972200; 10,134200; 9,804800; 10,152000; 11,738100; 21,075400; 18,374800; 15,932700; 
3665,406800; 10,076000; 9,687200; 10,135500; 11,705500; 21,071200; 18,977100; 16,144100; 
3666,313800; 9,991700; 9,812600; 10,349900; 11,871400; 21,166700; 18,405800; 16,327800; 
3670,967500; 10,031800; 9,831400; 10,210500; 11,668000; 21,069000; 18,515100; 16,255300; 
3642,897600; 10,194200; 9,732400; 10,153800; 11,912300; 21,105200; 18,632100; 15,969500; 
3627,761500; 10,066900; 9,874900; 10,365000; 11,966400; 21,816900; 18,675100; 15,995800; 
3657,123400; 10,206000; 9,836000; 10,109800; 11,794800; 21,026600; 19,177900; 15,561800; 
3670,767300; 10,108000; 10,156900; 10,181200; 11,829400; 21,505100; 18,507400; 15,885200; 
3675,076400; 10,085000; 9,782800; 10,151500; 11,692400; 21,010600; 18,234700; 15,672900; 
3676,387200; 9,948900; 9,798200; 10,150100; 11,666300; 20,665700; 19,312400; 17,203900; 
3671,806600; 10,278100; 10,056300; 10,247700; 12,228200; 21,146300; 18,241300; 16,064300; 
3640,654000; 10,011800; 9,811200; 10,444900; 11,470400; 21,003200; 18,348700; 15,359800; 
3668,565000; 10,005500; 9,850100; 10,490800; 11,358500; 21,123000; 17,915000; 15,424900; 
3668,979900; 10,196100; 9,760700; 10,217500; 11,822600; 20,637100; 18,473100; 16,901200; 
3682,276200; 10,195600; 9,928600; 10,165200; 11,676100; 21,182100; 18,522000; 16,226900; 
3680,129300; 10,218400; 9,851300; 10,082100; 11,666800; 20,908700; 18,564800; 15,967000; 
3654,164900; 10,066600; 9,567800; 10,125400; 11,835700; 20,633600; 18,485200; 15,882300; 
3742,499300; 10,222500; 9,935900; 10,126700; 11,745900; 21,226300; 18,540200; 15,924300; 
3699,268500; 10,046600; 9,795300; 10,102800; 11,722100; 20,642800; 18,502700; 15,563600; 
3662,020000; 10,086900; 10,095500; 10,297700; 11,735800; 21,685900; 18,700800; 16,555700; 
3674,041700; 10,014300; 10,032500; 10,106000; 11,768800; 21,018900; 18,428500; 15,981700; 
3652,074700; 10,220100; 9,625600; 10,227000; 12,370500; 22,319000; 19,386600; 16,189100; 
3681,114200; 10,137200; 9,872300; 10,312800; 11,840900; 21,295500; 18,089900; 16,016600; 
3689,200600; 10,510300; 9,912200; 10,174600; 11,765300; 21,370100; 18,249000; 15,624000; 
3688,916700; 10,010500; 9,851000; 10,442000; 11,728000; 21,471600; 18,337100; 15,665700; 
3663,354200; 9,898400; 10,315700; 10,044500; 11,669400; 21,554600; 18,610900; 16,270100; 
3656,210400; 10,045400; 9,526700; 10,317600; 11,639000; 20,776500; 18,600200; 16,017000; 
3646,030500; 10,090300; 9,859000; 10,247500; 11,684200; 21,025400; 18,532700; 15,904400; 
3651,558300; 10,146500; 9,672400; 10,252200; 11,704700; 20,965400; 18,428100; 15,999600; 
3681,437600; 10,056800; 9,753100; 10,423000; 11,705900; 22,164100; 18,647500; 16,242400; 
3689,544000; 9,831900; 9,718000; 10,011100; 11,425200; 21,141700; 18,651700; 16,321900; 
3645,452900; 10,181600; 10,004400; 10,135700; 11,764700; 20,962400; 18,345900; 15,719300; 
3678,037100; 10,114300; 9,794500; 10,057200; 11,778000; 20,994800; 18,292500; 16,002900; 
3723,352400; 10,030900; 9,889300; 10,553300; 12,029000; 20,953800; 18,496300; 16,031600; 
3661,245900; 9,995200; 10,011200; 10,154600; 11,639600; 21,321800; 18,574200; 16,387500; 
3678,019500; 10,036300; 9,971700; 10,245200; 11,637000; 21,150700; 18,230500; 15,561000; 
3665,045100; 9,816400; 9,844800; 10,008500; 11,383800; 21,046800; 17,952500; 15,808800; 
3671,112200; 10,072400; 9,806700; 10,248900; 11,680600; 21,142800; 18,600400; 16,293800; 
3667,183900; 10,239400; 9,865000; 10,115700; 11,608900; 21,072300; 18,404000; 15,851000; 
