Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
236,761000; 505,083400; 101,323400; 2,636300; 3,425100; 7,050000; 4,077800; 3,543900; 
233,434900; 501,403800; 100,889600; 2,746500; 3,398100; 6,949200; 4,139400; 3,499700; 
233,682300; 506,433000; 100,556700; 2,617800; 3,462100; 6,969200; 4,074900; 3,574800; 
232,049800; 506,279300; 100,848900; 2,604200; 3,368800; 7,016400; 4,014700; 3,455400; 
231,466500; 502,885300; 99,918200; 2,619100; 3,349300; 6,938400; 4,137400; 3,521200; 
230,230000; 502,464200; 100,541400; 2,639800; 3,373300; 7,014500; 3,989900; 3,436800; 
230,138800; 503,708700; 100,469200; 2,621800; 3,477300; 7,215800; 3,990800; 3,470700; 
229,838900; 512,299200; 101,757600; 2,616000; 3,325000; 7,092500; 3,953900; 3,521900; 
233,165000; 508,510100; 103,326100; 2,656900; 3,553000; 7,505000; 4,399900; 3,791300; 
245,236200; 519,160900; 102,488100; 2,668000; 3,556600; 7,402800; 4,012300; 3,523400; 
240,402900; 508,052400; 102,600500; 2,711800; 3,760500; 7,076200; 4,133600; 3,591800; 
234,551900; 503,356900; 98,669600; 2,545100; 3,418300; 6,796000; 3,959300; 3,522800; 
230,889600; 506,208900; 100,291200; 2,631300; 3,408400; 7,031100; 3,952500; 3,359900; 
230,521000; 505,902000; 102,444300; 2,675600; 3,525700; 7,056600; 4,025800; 3,477500; 
233,064800; 514,989900; 100,871300; 2,610400; 3,445500; 6,960600; 4,085300; 3,596300; 
235,159600; 506,995600; 101,846200; 2,902400; 3,491600; 6,950800; 4,096500; 3,574700; 
233,434700; 506,286800; 102,918900; 2,612700; 3,326400; 7,700200; 4,050700; 3,464400; 
232,170900; 508,700300; 103,391400; 2,869000; 3,778700; 7,486400; 4,484100; 4,663500; 
237,712400; 504,437900; 100,492800; 2,728900; 3,371700; 6,917700; 4,217100; 3,489500; 
230,988400; 501,056000; 99,695900; 2,736100; 3,340700; 6,749200; 3,910900; 3,369800; 
229,747800; 502,771700; 98,889600; 2,596000; 3,641700; 6,795600; 3,886000; 3,563700; 
226,707500; 503,715000; 102,083300; 2,582600; 3,230000; 6,916500; 4,176400; 3,530400; 
230,110100; 501,646000; 99,810300; 2,637900; 3,335000; 6,936500; 4,001300; 3,679700; 
230,449900; 498,742700; 101,123500; 2,613800; 3,472300; 6,999100; 3,994900; 3,440200; 
233,299000; 493,189800; 98,561700; 2,575000; 3,279100; 7,010200; 4,014100; 3,487300; 
231,660200; 500,469500; 99,301100; 2,571100; 3,269900; 7,190700; 3,902500; 3,374600; 
230,785400; 504,284900; 99,664800; 2,599800; 3,409800; 7,098000; 4,002800; 3,464200; 
229,073900; 503,708200; 98,639000; 2,584600; 3,353500; 7,245500; 3,891200; 3,347700; 
229,816000; 493,985100; 100,184900; 2,622900; 3,387200; 6,990900; 4,001300; 3,535900; 
229,491400; 501,762000; 99,151300; 2,581800; 3,344000; 6,918800; 3,921200; 3,452700; 
230,223600; 495,653600; 98,923100; 2,605500; 3,288300; 7,268900; 4,026300; 3,424500; 
228,335200; 498,803200; 99,505300; 2,572100; 3,291500; 6,779400; 3,942400; 3,517500; 
231,723700; 507,136200; 101,454000; 2,595700; 3,320700; 7,461100; 4,206800; 3,522600; 
231,598100; 502,532400; 99,536000; 2,677600; 3,470400; 6,756100; 3,912900; 3,599100; 
227,617800; 501,693200; 100,931800; 2,614100; 3,431400; 7,179200; 4,008700; 3,529000; 
234,121100; 503,562900; 99,133700; 2,566300; 3,364600; 6,731300; 3,872400; 3,422900; 
229,125500; 500,282800; 99,884300; 2,647600; 3,255000; 6,917900; 3,988900; 3,559500; 
230,621200; 496,234400; 100,396300; 2,619000; 3,397200; 6,813200; 4,055600; 3,434600; 
230,673500; 498,489000; 100,763900; 2,639600; 3,466000; 7,116800; 3,980400; 3,636100; 
230,977800; 499,392900; 98,622400; 2,560700; 3,275900; 6,930200; 3,882100; 3,505200; 
