Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
0,089800; 902,522100; 899,544000; 1,019100; 2,466900; 5,597100; 1,196800; 0,795000; 
0,089900; 904,603200; 893,323400; 1,007200; 2,947800; 5,602100; 1,200700; 0,783600; 
0,089700; 907,590800; 894,690200; 1,073800; 2,781700; 5,444400; 1,202500; 0,789400; 
0,089900; 899,924900; 890,856700; 1,000700; 2,745900; 5,428800; 1,198000; 0,780700; 
0,090100; 902,508400; 888,363600; 1,040300; 2,955400; 5,587700; 1,223000; 0,951900; 
0,089500; 902,174500; 888,534000; 1,233200; 2,733100; 5,423500; 1,198900; 0,785000; 
0,089800; 913,971100; 892,829700; 1,006200; 2,558400; 5,425900; 1,198000; 0,785300; 
0,144000; 904,125200; 891,139800; 1,007400; 2,786600; 5,416600; 1,199000; 0,785200; 
0,100900; 907,761700; 893,071600; 1,007400; 2,703600; 5,604600; 1,199300; 0,790000; 
0,097000; 909,383000; 886,201900; 1,004300; 2,887300; 6,264200; 1,194300; 0,788400; 
0,186100; 923,351300; 897,312400; 1,061900; 2,896400; 5,694700; 1,222100; 0,809800; 
0,089900; 901,660100; 894,357200; 1,008000; 2,494600; 5,430500; 1,383500; 0,918900; 
0,145100; 904,415300; 906,957700; 1,032000; 2,692100; 5,592400; 1,228700; 0,812400; 
0,089800; 913,510600; 899,064800; 1,037300; 2,684700; 5,601400; 1,405400; 1,292200; 
0,089700; 915,625600; 887,485700; 1,009300; 2,766300; 5,584400; 1,295500; 0,809400; 
0,089900; 900,870500; 889,601600; 1,013400; 2,889700; 5,452000; 1,364200; 1,029300; 
0,089700; 906,834900; 888,076800; 1,028900; 2,980400; 5,631300; 1,231100; 0,803200; 
0,089700; 912,691500; 886,880900; 1,008100; 2,735000; 5,606800; 1,200000; 0,781200; 
0,090000; 908,596900; 899,638200; 1,027800; 2,583700; 5,566600; 1,232000; 0,813000; 
0,090000; 916,101900; 891,161000; 1,052400; 2,608900; 5,428900; 1,195200; 0,796100; 
0,089900; 903,222600; 902,980900; 1,005400; 2,763700; 5,532200; 1,190200; 0,816400; 
0,101000; 900,229900; 890,688200; 1,007200; 2,883700; 5,475800; 1,199000; 0,783800; 
0,089900; 914,539700; 903,414000; 0,997200; 2,785300; 5,788200; 1,193700; 0,787900; 
0,145900; 908,446400; 893,875100; 1,029100; 2,792700; 5,584400; 1,224300; 0,804700; 
0,089700; 900,044800; 889,705200; 0,995900; 2,485600; 5,529100; 1,393600; 0,787800; 
0,090100; 912,950000; 888,272700; 1,002100; 2,486400; 5,547300; 1,199200; 0,783400; 
0,089700; 903,427500; 898,447900; 1,036700; 2,834100; 5,572100; 1,395200; 0,810900; 
0,089800; 904,742300; 888,196200; 1,008400; 2,756500; 5,559700; 1,194300; 0,790900; 
0,089900; 907,106600; 893,372700; 1,041800; 2,881100; 5,425900; 1,198800; 0,783700; 
0,089900; 902,753700; 891,756000; 1,005800; 2,677900; 5,582200; 1,197000; 0,787800; 
0,089700; 905,899900; 894,226800; 1,005600; 2,576900; 5,802200; 1,283100; 0,789300; 
0,097900; 906,447300; 893,090700; 1,035300; 2,655800; 5,563200; 1,225800; 0,805600; 
0,089900; 904,518900; 891,685800; 1,003300; 2,704500; 5,434000; 1,199700; 0,887600; 
0,103200; 900,646200; 891,632800; 1,007800; 2,754800; 6,271100; 1,198500; 0,786600; 
0,089900; 902,978400; 895,369100; 1,010000; 3,352800; 5,429300; 1,197800; 0,781900; 
0,087500; 903,592500; 896,644500; 1,024000; 2,804600; 5,590800; 1,224700; 0,808400; 
0,096800; 902,187600; 888,937200; 1,023200; 2,642000; 5,729100; 1,223700; 0,808300; 
0,098100; 892,296900; 888,424000; 1,006200; 2,459200; 5,692100; 1,198600; 0,781700; 
0,087500; 902,871600; 890,659200; 1,021300; 3,521700; 5,468000; 1,200800; 0,781200; 
0,087600; 899,496900; 895,631800; 1,004800; 2,673300; 5,431600; 1,200800; 0,783100; 
