Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
1799,814100; 1600,168000; 1588,712200; 1,677200; 1510,191000; 7,409100; 2,456200; 1,705100; 
1803,055100; 1599,730000; 1593,181000; 1,794800; 1487,042000; 7,186600; 2,402100; 1,797300; 
1813,360600; 1600,410400; 1600,273400; 1,554100; 1430,925800; 7,418200; 2,393900; 1,665600; 
1800,888400; 1601,838800; 1605,018000; 1,602400; 1481,261200; 7,414700; 2,406100; 1,662200; 
1814,142800; 1617,261900; 1608,886500; 1,553400; 1412,097900; 7,337600; 2,403200; 1,661100; 
1812,947500; 1594,571600; 1598,293500; 1,551400; 1546,730600; 7,399100; 2,503000; 1,705100; 
1798,128600; 1592,741300; 1603,075800; 1,539700; 1451,236800; 7,253400; 2,404600; 1,669300; 
1819,211300; 1598,105000; 1596,679700; 1,562900; 1468,687700; 7,351600; 2,406200; 1,659600; 
1805,077400; 1596,073200; 1601,261400; 1,549300; 1534,310200; 7,446000; 2,480900; 1,698900; 
1797,630200; 1597,298500; 1593,152600; 1,619800; 1545,318700; 7,233100; 2,399200; 1,678400; 
1805,063800; 1617,901900; 1624,662800; 1,591100; 1545,955500; 7,219100; 2,669800; 1,706000; 
1855,513600; 1621,735500; 1597,767900; 1,597200; 1429,664600; 7,182200; 2,404600; 1,809800; 
1806,420900; 1597,427700; 1600,189600; 1,557000; 1414,408700; 7,195100; 2,406800; 1,663500; 
1798,306300; 1611,401300; 1612,373500; 1,556100; 1533,572800; 7,212500; 2,402500; 1,662800; 
1804,761700; 1607,123500; 1601,665700; 1,654300; 1527,152300; 7,305600; 2,402600; 1,665600; 
1810,866600; 1601,760400; 1599,292900; 1,608300; 1528,578900; 7,406500; 2,597300; 1,704600; 
1814,361100; 1604,348100; 1598,522400; 1,556400; 1529,171400; 7,449100; 2,487200; 1,710000; 
1815,433700; 1595,399700; 1601,528400; 1,558500; 1364,975800; 7,226800; 2,405300; 1,938000; 
1802,889300; 1595,337700; 1592,199400; 1,719700; 1529,068500; 7,329100; 2,416500; 1,666300; 
1802,966600; 1593,097500; 1604,519900; 1,606900; 1485,782500; 7,183800; 2,408700; 1,751800; 
1808,410700; 1609,019700; 1605,113700; 1,549200; 1434,856700; 7,290600; 2,406900; 1,661100; 
1805,449000; 1601,201400; 1598,395700; 1,592400; 1517,038500; 7,339700; 2,403700; 1,662600; 
1810,489700; 1595,124300; 1605,615800; 1,551900; 1437,125100; 7,418900; 2,518800; 1,724800; 
1866,087300; 1650,299200; 1631,124800; 1,591500; 1332,553700; 7,311200; 2,457000; 1,662600; 
1806,637300; 1593,908500; 1594,827800; 1,551100; 1509,767900; 7,214500; 2,413700; 1,758700; 
1807,338900; 1613,220600; 1594,537200; 1,548700; 1515,350800; 7,208100; 2,429300; 1,669100; 
1798,661100; 1603,259700; 1594,962600; 1,553700; 1515,386000; 7,210100; 2,400600; 1,764700; 
1799,130500; 1594,591500; 1598,463900; 1,554800; 1523,674400; 7,735200; 3,543200; 2,472100; 
1827,054500; 1608,784800; 1603,715200; 1,593400; 1386,065700; 7,309400; 2,408900; 1,665100; 
1816,613900; 1624,307500; 1616,103600; 1,563300; 1451,195000; 7,425200; 2,400800; 1,663200; 
1799,889100; 1599,215600; 1595,779900; 1,557200; 1505,755200; 7,360800; 2,377000; 1,683900; 
1793,982800; 1609,225300; 1599,657200; 1,556100; 1341,916600; 7,166000; 2,422300; 1,663100; 
1802,929800; 1593,985800; 1599,433900; 1,558400; 1501,611100; 7,358300; 2,400800; 1,668700; 
1806,959300; 1609,357900; 1601,771600; 1,589500; 1344,390900; 7,186600; 2,486100; 1,665000; 
1799,216900; 1605,825100; 1610,942900; 1,596200; 1308,859400; 7,203400; 2,402100; 1,664500; 
1804,662500; 1599,922700; 1607,497900; 1,822100; 1353,285900; 7,383900; 2,400700; 1,664500; 
1805,727100; 1595,775100; 1599,113300; 1,558200; 1501,532500; 7,377100; 2,417300; 1,662700; 
1804,259300; 1607,569800; 1594,282200; 1,552400; 1499,186000; 7,225900; 2,405800; 1,668600; 
1802,577400; 1601,740200; 1596,965800; 1,543300; 1486,885900; 7,192600; 2,407300; 1,833600; 
1805,312400; 1604,866700; 1595,761700; 1,660700; 1348,971500; 7,380000; 2,464800; 1,713500; 
