Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
162,799600; 354,823700; 70,032000; 2,140400; 2,800200; 5,741300; 3,378500; 2,812600; 
161,657900; 350,354400; 70,131500; 2,196600; 2,740800; 5,562500; 3,523200; 2,972300; 
161,857600; 348,427200; 69,441700; 2,170400; 2,807300; 5,671400; 3,412800; 2,950400; 
164,777600; 353,256800; 70,419500; 2,142600; 2,853600; 5,675800; 3,412100; 2,894400; 
161,830400; 348,841200; 70,120300; 2,362500; 2,745400; 5,687600; 3,346200; 2,803200; 
160,242600; 352,111800; 69,699700; 2,146900; 2,861900; 5,715600; 3,603800; 2,820100; 
165,085300; 353,133400; 71,108100; 2,175200; 2,821300; 5,825100; 3,407100; 2,903800; 
164,209800; 351,428900; 71,314700; 2,190900; 2,852500; 5,687400; 3,405800; 2,959700; 
160,414100; 354,734500; 70,630300; 2,161900; 2,796300; 5,924700; 3,350300; 2,800200; 
160,407000; 349,415800; 69,601900; 2,093100; 2,898100; 6,420200; 3,320300; 2,783000; 
161,342800; 349,694800; 69,603500; 2,077500; 2,918200; 5,519100; 3,276300; 2,788700; 
157,823400; 350,102500; 69,451100; 2,118500; 2,703000; 5,710100; 3,272400; 2,756100; 
160,416200; 346,171500; 70,234500; 2,121600; 2,713200; 5,697700; 3,337600; 2,865700; 
160,662100; 352,791600; 71,360500; 2,199100; 2,746800; 5,770500; 3,398000; 2,928000; 
163,828300; 352,187100; 70,114600; 2,182700; 2,741000; 5,654400; 3,429100; 2,851200; 
159,693300; 352,856700; 70,698600; 2,171600; 2,754600; 5,797200; 3,366400; 2,793100; 
162,242700; 349,504600; 70,283800; 2,175700; 2,710900; 5,744100; 3,357900; 2,830400; 
162,282400; 351,930100; 74,069100; 2,585500; 3,364200; 7,162500; 4,130200; 3,395800; 
179,513300; 353,028000; 71,662600; 2,157200; 2,721100; 6,053100; 3,477800; 2,847100; 
165,560000; 351,542700; 70,553200; 2,168100; 2,828600; 5,926900; 3,338600; 2,887600; 
164,035700; 351,349100; 70,308000; 2,184400; 4,732700; 10,301700; 4,795100; 3,842700; 
186,500100; 356,850400; 72,249400; 2,238500; 3,430600; 6,820500; 3,401400; 4,405200; 
180,084700; 358,822000; 71,654200; 2,397000; 2,817000; 6,513200; 4,434500; 3,136500; 
200,115400; 352,866400; 70,314200; 2,174500; 2,797000; 5,709300; 3,329100; 2,892800; 
159,717600; 349,930300; 70,031400; 2,158300; 2,780400; 5,698400; 3,357100; 2,857600; 
161,215000; 368,356600; 71,249400; 2,158400; 2,797700; 5,807700; 3,405200; 2,833200; 
162,274900; 357,230100; 70,392700; 2,171600; 2,795100; 5,721700; 3,334400; 2,796900; 
160,729200; 348,438600; 70,197100; 2,152000; 2,812500; 5,646600; 3,582400; 3,282800; 
159,037300; 350,021300; 69,180600; 2,344400; 2,822300; 5,522700; 3,321800; 2,763200; 
159,521000; 351,304000; 70,208300; 2,136600; 2,864800; 6,279100; 3,434700; 2,912400; 
160,119400; 352,141000; 70,415300; 2,194400; 3,287600; 6,121300; 3,411900; 2,936200; 
163,972800; 353,009500; 70,091100; 2,170700; 2,939900; 5,751900; 3,341900; 2,840200; 
159,364200; 349,847800; 70,461400; 2,187000; 2,745000; 5,775100; 3,365400; 2,789600; 
161,376600; 350,351700; 69,238600; 2,134000; 2,630200; 5,593200; 3,491900; 2,788300; 
163,145200; 353,213700; 71,243000; 2,248300; 2,775500; 5,817800; 3,369700; 2,833200; 
164,660200; 354,338900; 72,001100; 2,167700; 2,691600; 5,835800; 3,351500; 3,007900; 
169,672100; 353,516600; 70,810100; 2,127900; 2,722400; 6,007400; 3,398100; 2,810900; 
163,055300; 357,536100; 70,790900; 2,149400; 2,862300; 5,756700; 3,332500; 2,876400; 
163,920200; 352,616400; 70,958400; 2,181500; 2,934500; 5,821600; 3,359700; 3,380900; 
160,616400; 352,689000; 71,872800; 2,177800; 2,847700; 5,788300; 3,366000; 3,057900; 
