Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
0,044900; 228,631600; 224,114900; 0,476500; 0,995200; 2,578300; 0,551500; 0,370800; 
0,044900; 229,879500; 224,102900; 0,471100; 0,993900; 2,579500; 0,550900; 0,367500; 
0,045000; 230,571000; 222,930900; 0,473700; 0,908200; 2,580700; 0,678700; 0,421500; 
0,052900; 226,859300; 224,303500; 0,474200; 0,902200; 2,739300; 0,551300; 0,367700; 
0,053400; 227,582300; 224,625100; 0,518500; 0,967000; 2,839000; 0,554200; 0,367300; 
0,057200; 227,171900; 226,134700; 0,489300; 0,903500; 2,667200; 0,562900; 0,379500; 
0,044900; 228,317900; 223,913000; 0,555100; 1,063800; 2,582400; 0,549700; 0,370800; 
0,044800; 226,988700; 226,154800; 0,485100; 0,997500; 2,652100; 0,567500; 0,380600; 
0,044800; 227,099600; 223,192600; 0,541400; 1,026800; 2,572700; 0,548100; 0,375900; 
0,080100; 225,129000; 224,787100; 0,616300; 0,961800; 2,585300; 0,553600; 0,375300; 
0,044900; 231,846400; 226,111000; 0,485100; 0,979100; 2,583700; 0,553200; 0,371500; 
0,044900; 223,936200; 225,646800; 0,485900; 1,070900; 2,638100; 0,564900; 0,376500; 
0,044900; 231,690100; 225,168700; 0,474100; 1,044000; 2,578700; 0,551400; 0,367400; 
0,044900; 230,342900; 223,553400; 0,473900; 1,023600; 2,634400; 0,544900; 0,369100; 
0,045000; 228,430800; 223,954100; 0,478200; 1,023300; 2,734000; 0,552600; 0,367500; 
0,044800; 227,963600; 222,646900; 0,468400; 1,005600; 2,620500; 0,662700; 0,384400; 
0,057700; 227,350900; 225,684300; 0,553000; 1,030400; 2,645300; 0,566100; 0,377300; 
0,045000; 230,885300; 224,716300; 0,525200; 1,226400; 2,823600; 0,681900; 0,423000; 
0,063400; 230,292200; 226,148000; 0,486500; 1,133600; 2,639200; 0,564100; 0,376300; 
0,044800; 227,948300; 224,207000; 0,475400; 1,080300; 2,578800; 0,550300; 0,371100; 
0,079200; 226,438300; 225,022100; 0,471800; 1,087600; 2,628600; 0,551500; 0,372600; 
0,071800; 228,602100; 223,587500; 0,475100; 0,996000; 2,642900; 0,608000; 0,370800; 
0,044800; 230,581700; 225,037800; 0,483700; 1,008200; 2,645000; 0,564000; 0,376000; 
0,044800; 232,224000; 223,535200; 0,470700; 1,009700; 2,580300; 0,550000; 0,372800; 
0,057400; 226,103900; 223,989900; 0,473400; 1,013500; 2,713800; 0,550500; 0,366600; 
0,044800; 229,675500; 224,491900; 0,475700; 1,012600; 2,582500; 0,555900; 0,372600; 
0,044800; 226,586000; 226,147400; 0,471100; 0,966200; 2,578200; 0,552400; 0,367700; 
0,071300; 231,268300; 224,351000; 0,474100; 0,964400; 2,720300; 0,553400; 0,367400; 
0,044800; 232,294500; 223,313500; 0,479100; 0,975700; 2,712200; 0,701800; 0,559500; 
0,057400; 231,687700; 226,431700; 0,488400; 0,987600; 2,643200; 0,569100; 0,376300; 
0,044700; 225,116800; 224,774600; 0,470900; 0,950500; 2,588700; 0,551700; 0,392400; 
0,044900; 230,901500; 224,206600; 0,492400; 0,974700; 2,652500; 0,568700; 0,377000; 
0,044900; 228,002900; 224,599900; 0,474200; 0,883600; 2,709800; 0,545000; 0,364000; 
0,080100; 229,100300; 224,726600; 0,471900; 1,080700; 2,579800; 0,555700; 0,367400; 
0,057600; 232,863500; 223,640400; 0,475600; 1,009300; 2,575800; 0,552300; 0,371700; 
0,066000; 228,458400; 224,214300; 0,474800; 1,017900; 2,597100; 0,551800; 0,367600; 
0,062300; 232,000200; 226,251100; 0,491000; 1,042500; 2,652400; 0,570400; 0,386100; 
0,044700; 229,761200; 223,699200; 0,472400; 0,986800; 2,610400; 0,555200; 0,370400; 
0,072700; 230,795300; 224,381900; 0,473300; 0,994900; 2,646200; 0,761500; 0,369200; 
0,073900; 231,438900; 223,426500; 0,470800; 1,010300; 2,572600; 0,552500; 0,372500; 
