Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
239,227300; 3237,392700; 1572,145100; 3,881000; 6,360900; 13,545200; 5,632800; 4,337400; 
238,036900; 3234,822100; 1567,443900; 3,886700; 6,584400; 13,633000; 5,402300; 4,340300; 
238,476100; 3236,738500; 1573,896700; 4,008800; 6,268300; 13,929100; 5,461000; 4,663000; 
236,177500; 3231,796600; 1575,692600; 3,780200; 6,110100; 13,760000; 5,655000; 4,449700; 
236,205000; 3228,296200; 1581,282900; 3,859500; 6,160700; 13,670100; 5,659600; 4,609300; 
236,324100; 3237,557900; 1575,225100; 3,800600; 6,181500; 13,822800; 5,496000; 4,439900; 
238,539800; 3214,869300; 1575,636200; 3,782100; 6,016500; 13,824600; 5,571200; 4,511900; 
241,703200; 3220,247300; 1577,278200; 3,868500; 6,321100; 13,795600; 5,893400; 4,501100; 
236,708000; 3229,814900; 1577,267800; 3,820800; 6,104100; 13,855200; 5,551400; 4,442100; 
236,717600; 3235,766200; 1579,177700; 3,708900; 6,513900; 13,628200; 5,348300; 4,419800; 
239,019200; 3236,509900; 1576,718900; 3,928800; 6,454300; 14,278900; 5,643700; 4,877600; 
270,041300; 3238,047200; 1572,646000; 3,836500; 6,298900; 14,004500; 5,488800; 4,392400; 
236,953900; 3225,870700; 1571,255200; 3,715000; 6,153900; 13,501000; 6,090500; 4,504200; 
237,524400; 3228,940500; 1574,617300; 3,801700; 5,902500; 13,780800; 5,489100; 4,488200; 
236,923100; 3227,786800; 1572,044400; 3,778900; 6,434100; 13,776300; 5,524300; 4,461000; 
239,326200; 3230,233100; 1573,511200; 3,920500; 6,000700; 13,735200; 5,494600; 4,492900; 
241,843600; 3232,347100; 1578,890600; 3,824300; 6,399800; 14,382600; 5,538200; 4,470300; 
249,043500; 3235,506500; 1569,324500; 3,790400; 5,970300; 14,100200; 5,647900; 4,495700; 
237,677600; 3223,646800; 1582,087500; 3,875200; 6,141500; 13,827800; 5,460700; 4,541900; 
237,760800; 3237,547300; 1584,444100; 3,795900; 6,325300; 13,928800; 5,478900; 4,486200; 
241,517400; 3231,694300; 1578,825900; 3,801500; 6,323800; 13,756000; 5,467200; 4,553000; 
238,778300; 3230,316400; 1578,136200; 3,916100; 6,438400; 13,680900; 5,487400; 4,511300; 
238,677400; 3227,077200; 1571,327300; 3,824900; 6,278700; 14,073000; 5,578700; 4,759900; 
243,961700; 3208,313800; 1570,062300; 4,347000; 6,345000; 14,135600; 5,604600; 4,503400; 
242,541500; 3231,144500; 1578,056000; 3,818800; 6,116500; 14,228100; 5,473100; 4,460900; 
239,501600; 3218,717100; 1581,196600; 3,838500; 6,573400; 13,875900; 5,497000; 4,493800; 
242,279400; 3236,696900; 1576,109500; 3,833400; 6,185900; 13,772300; 5,617500; 4,445700; 
239,844600; 3239,994500; 1580,144400; 3,788200; 6,249000; 13,742300; 5,457500; 4,692000; 
242,393300; 3229,024400; 1597,121600; 3,851400; 6,052800; 13,851600; 5,530300; 4,599600; 
257,037300; 3251,774000; 1580,785000; 3,846800; 6,259000; 13,858000; 5,751400; 4,480600; 
239,780400; 3234,283100; 1577,718700; 3,952900; 6,469500; 13,787800; 5,558100; 4,563600; 
237,213800; 3227,758300; 1592,817400; 3,799000; 6,481700; 13,776000; 5,558300; 4,985900; 
239,544400; 3229,194100; 1582,797600; 4,145300; 6,239400; 13,855100; 5,516500; 4,644400; 
241,954800; 3239,300600; 1583,622500; 3,823400; 6,282800; 13,833300; 5,466800; 4,497100; 
242,133200; 3239,824600; 1579,692600; 3,820000; 6,246800; 13,816500; 5,538500; 4,532500; 
240,656900; 3239,816000; 1583,045000; 3,920000; 6,087600; 13,790300; 5,491400; 4,446000; 
240,689400; 3227,030200; 1594,817800; 4,134300; 6,242200; 13,922400; 5,505600; 4,484600; 
243,268500; 3223,158600; 1588,508500; 3,833700; 5,850900; 13,913300; 5,526300; 4,601400; 
241,906600; 3229,174200; 1628,833800; 3,807600; 6,156400; 13,947800; 5,787900; 4,551300; 
243,406600; 3228,016900; 1575,767300; 3,809400; 6,492400; 14,035500; 5,474500; 4,547000; 
