Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
909,492600; 1978,577500; 395,830300; 5,507700; 7,163100; 14,779900; 8,789100; 7,785700; 
919,260600; 1993,660800; 399,879500; 5,646900; 7,187400; 15,038100; 9,065200; 7,724200; 
927,200900; 2028,598300; 398,848800; 5,348000; 6,733500; 15,327200; 9,556800; 8,226800; 
975,119200; 2024,488300; 401,771300; 5,660400; 6,984400; 15,015400; 9,292300; 7,586700; 
938,911100; 2027,345800; 398,857000; 5,559600; 7,221900; 15,102300; 8,930400; 7,753200; 
919,168200; 1991,399300; 393,099700; 5,640100; 7,098800; 15,087500; 8,957600; 8,158800; 
925,781400; 2005,857100; 394,251700; 5,638800; 6,978500; 15,035200; 8,960700; 7,853000; 
929,020500; 2015,213900; 396,994700; 5,508200; 7,084500; 15,004300; 8,974500; 7,767600; 
918,198200; 2007,099300; 398,123600; 5,567000; 7,258400; 14,974100; 8,897500; 8,038300; 
926,812000; 2002,772700; 398,041800; 5,547900; 7,221600; 15,114300; 8,975100; 7,759100; 
921,184300; 1999,997800; 400,404700; 5,526800; 7,202000; 14,990900; 9,056200; 7,871500; 
923,785400; 2015,786900; 399,259300; 5,533900; 7,261700; 14,968800; 8,873400; 7,717000; 
930,480500; 2014,253500; 396,777100; 5,632200; 7,152600; 15,010600; 9,041200; 7,886300; 
923,477400; 1985,001100; 392,273300; 5,707300; 6,697100; 14,648800; 9,194800; 7,594500; 
927,114800; 1996,513100; 392,678000; 5,610700; 7,143100; 14,745100; 9,087700; 7,564800; 
917,221800; 1985,564100; 393,696100; 5,585600; 7,147600; 14,932600; 9,189000; 7,923500; 
916,674000; 2010,928400; 391,308900; 5,416300; 7,193800; 14,928400; 8,805400; 8,326000; 
913,425400; 1982,614600; 393,851000; 5,404800; 6,879900; 14,641800; 8,946600; 7,726200; 
911,394500; 2016,417400; 397,738000; 5,584900; 7,063500; 15,113500; 9,809400; 7,761200; 
910,452300; 2001,113500; 397,421100; 5,601200; 7,151100; 15,068300; 8,912600; 7,889400; 
922,474600; 2011,647700; 401,651700; 6,917600; 7,742200; 15,388000; 9,040500; 7,855100; 
924,711400; 2020,742700; 397,795400; 5,618800; 7,079300; 14,981100; 9,480800; 7,870700; 
916,697300; 2010,755100; 394,595500; 5,495600; 7,060000; 14,655200; 8,625800; 7,741400; 
909,292800; 2001,742600; 400,361900; 5,712700; 6,856400; 15,063600; 9,036200; 7,800800; 
921,844900; 2004,231300; 398,165100; 5,587100; 7,142400; 14,954200; 9,188800; 7,656900; 
923,279200; 2013,515500; 396,487400; 5,545800; 7,057700; 15,119200; 9,060100; 8,003700; 
922,582900; 2022,470400; 399,922300; 5,639300; 7,134300; 15,047500; 8,990600; 7,793200; 
921,068000; 2002,685700; 395,768600; 5,679100; 6,805600; 14,824200; 9,583300; 7,591500; 
919,384000; 2017,881400; 397,576900; 5,610800; 7,283400; 15,077700; 8,837300; 8,012100; 
934,033100; 2017,565200; 398,600600; 5,567500; 7,064600; 14,944900; 8,869700; 7,874300; 
921,338600; 2017,299500; 399,002300; 5,626200; 7,095600; 14,944000; 8,938700; 7,856700; 
921,146900; 2008,974800; 399,041400; 5,676400; 7,060900; 15,064200; 8,805900; 7,806100; 
917,608000; 2008,190600; 400,856200; 5,544300; 7,320100; 15,045800; 8,968400; 7,665600; 
921,633600; 2015,564000; 395,225200; 5,480800; 7,090700; 14,897400; 9,211500; 7,910000; 
928,456100; 2017,920700; 399,337300; 5,600000; 7,137500; 15,104300; 8,776500; 8,355200; 
922,200200; 1998,314300; 394,292000; 5,679500; 7,112300; 15,037000; 8,933400; 7,692400; 
920,023100; 2003,192100; 398,061100; 5,611400; 7,262800; 15,146600; 8,891900; 7,873700; 
921,652400; 1993,597500; 400,406400; 5,707200; 7,387700; 15,648000; 9,830500; 8,650700; 
927,665800; 2013,775800; 394,393500; 5,563800; 7,292600; 15,013500; 8,981500; 7,695500; 
919,743900; 2014,208000; 398,786300; 5,679700; 7,163200; 15,412200; 8,969000; 7,734700; 
