Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
0,120600; 1603,586300; 1582,248500; 1,391500; 3,473300; 7,451900; 1,711600; 1,467500; 
0,117100; 1601,441600; 1601,565200; 1,429000; 3,246300; 7,778900; 1,773300; 1,123400; 
0,122600; 1619,191400; 1603,953600; 1,390400; 3,015700; 7,631900; 1,722000; 1,098500; 
0,121100; 1602,318400; 1589,965000; 1,387100; 3,498600; 7,704300; 1,725500; 1,115700; 
0,128800; 1592,402300; 1585,855500; 1,381800; 3,459500; 7,459200; 1,719600; 1,093800; 
0,117000; 1599,971200; 1583,898400; 1,383500; 3,668600; 8,459900; 1,746500; 1,112700; 
0,183500; 1622,957600; 1589,880300; 1,723200; 3,594200; 7,449000; 1,740200; 1,091000; 
0,127700; 1606,112200; 1592,354600; 1,391400; 3,328400; 7,772900; 1,721700; 1,091800; 
0,116900; 1610,558400; 1587,377500; 1,545600; 3,183700; 7,639400; 1,763700; 1,115900; 
0,119400; 1613,209200; 1583,622800; 1,416400; 3,564600; 7,591700; 1,723400; 1,091200; 
0,124800; 1595,162600; 1581,278000; 1,422600; 3,520800; 7,704000; 1,760100; 1,122900; 
0,127900; 1598,747400; 1584,178900; 1,395300; 3,532600; 7,678700; 1,721700; 1,092300; 
0,117300; 1607,813200; 1584,965000; 1,374800; 3,056100; 7,569400; 1,887600; 1,086300; 
0,116900; 1595,809600; 1594,906600; 1,435000; 3,429600; 7,748300; 1,745300; 1,087900; 
0,119900; 1618,027000; 1580,808200; 1,388900; 3,504500; 7,468700; 1,741800; 1,091300; 
0,116900; 1603,463900; 1585,810100; 1,378100; 2,986100; 7,796100; 1,720700; 1,095100; 
0,147800; 1615,384900; 1582,913800; 1,382500; 3,256900; 7,608100; 1,716400; 1,089100; 
0,116800; 1593,444400; 1587,820100; 1,419400; 3,492400; 7,642500; 1,762400; 1,119800; 
0,119800; 1599,736300; 1592,099100; 1,395500; 3,558500; 7,770800; 1,720400; 1,117200; 
0,137100; 1602,095100; 1589,958700; 1,380000; 3,141500; 7,817100; 1,751600; 1,107200; 
0,116900; 1606,984600; 1613,406900; 1,391300; 3,776200; 7,692700; 1,760100; 1,096000; 
0,124200; 1605,508200; 1595,268000; 1,424400; 3,558200; 7,752000; 1,749800; 1,122900; 
0,119800; 1621,562500; 1592,463600; 1,493200; 3,519900; 7,678200; 1,768400; 1,291500; 
0,127000; 1613,095300; 1585,924200; 1,619000; 3,659100; 7,472000; 1,719600; 1,096600; 
0,123800; 1599,847200; 1584,438700; 1,411700; 3,442100; 7,704900; 1,777700; 1,118200; 
0,119700; 1610,912200; 1588,063600; 1,385800; 3,620500; 7,603500; 1,720300; 1,091400; 
0,125900; 1612,850000; 1605,073100; 1,424500; 3,360000; 7,934800; 1,762500; 1,119900; 
0,119700; 1596,523000; 1584,541400; 1,424400; 3,684600; 7,674900; 1,863000; 1,125900; 
0,127900; 1621,119200; 1581,243600; 1,390600; 3,640200; 8,632800; 1,720600; 1,090100; 
0,128700; 1599,920300; 1583,254800; 1,394900; 3,125500; 7,471900; 1,721200; 1,666400; 
0,119900; 1594,851000; 1586,972900; 1,388200; 3,247200; 7,621900; 1,720300; 1,094200; 
0,121000; 1596,268900; 1591,069700; 1,430300; 3,471900; 7,679000; 1,861400; 1,125600; 
0,119700; 1596,624500; 1585,130900; 1,388500; 3,488200; 7,550200; 1,972800; 1,098400; 
0,124400; 1603,919800; 1580,884200; 1,391200; 3,140900; 7,586600; 1,719100; 1,091600; 
0,116900; 1596,865100; 1590,063400; 1,420100; 3,549300; 7,864300; 1,775000; 1,117600; 
0,119900; 1610,511000; 1585,962300; 1,430000; 3,962100; 7,661600; 1,768400; 1,128200; 
0,127700; 1600,841400; 1588,743400; 1,415600; 3,610800; 7,653300; 1,767300; 1,117700; 
0,125100; 1606,039100; 1585,431600; 1,377300; 3,345600; 7,463900; 1,720700; 1,090600; 
0,117000; 1603,344600; 1583,400900; 1,389700; 3,643100; 7,456500; 1,721900; 1,092400; 
0,117300; 1616,032400; 1590,566200; 1,394300; 3,491300; 7,612100; 1,720000; 1,090700; 
