Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
0,082700; 632,884400; 615,235700; 0,880200; 1,863600; 4,477700; 1,001600; 0,643100; 
0,074900; 633,226900; 621,032600; 0,882500; 1,715500; 4,477500; 0,993000; 0,825800; 
0,088300; 637,268500; 619,544300; 0,880300; 1,855000; 4,467600; 1,002600; 0,642700; 
0,074800; 625,866300; 620,320700; 0,879700; 1,808600; 4,478000; 0,998200; 0,810000; 
0,074800; 625,074400; 615,129000; 0,874800; 1,814000; 4,474500; 0,997100; 0,646500; 
0,074800; 626,833400; 617,329000; 0,897900; 1,706300; 4,588400; 1,025000; 0,659700; 
0,074800; 634,165400; 618,467000; 0,956400; 1,644900; 4,486000; 1,071800; 0,652000; 
0,128300; 625,040000; 618,253400; 0,874400; 1,744600; 4,569600; 0,993500; 0,642900; 
0,074800; 634,059400; 635,225900; 0,903900; 1,895300; 4,583400; 1,026900; 0,669100; 
0,074600; 637,351400; 623,777300; 0,875200; 1,858900; 4,619600; 0,998200; 0,645400; 
0,082000; 642,880200; 703,889100; 1,184600; 2,223600; 5,589200; 1,045600; 0,679100; 
0,119700; 672,610700; 651,350000; 1,188700; 1,947100; 5,230300; 1,454700; 0,938200; 
0,117900; 775,150700; 700,154000; 1,307500; 2,728200; 7,443000; 1,355800; 0,918200; 
0,112900; 779,017300; 783,260900; 0,945100; 3,406500; 7,415000; 1,333000; 1,008400; 
0,117600; 652,902500; 708,513500; 1,315700; 2,727800; 9,391200; 1,707300; 1,185700; 
0,236500; 852,838200; 768,108500; 1,816600; 3,248600; 7,701000; 1,993100; 1,345700; 
0,115700; 762,081200; 821,792900; 1,548500; 2,183200; 9,358900; 1,997500; 1,034800; 
0,140700; 759,301100; 630,923600; 0,874600; 1,930900; 5,129200; 1,041600; 0,649400; 
0,074600; 637,314900; 619,782000; 0,890600; 1,853300; 4,507900; 0,996900; 0,647200; 
0,139700; 641,111900; 627,746800; 0,875600; 1,902900; 4,497100; 0,998900; 0,668700; 
0,123800; 636,778800; 619,129800; 0,898700; 1,763800; 4,473500; 0,999800; 0,760100; 
0,074800; 633,480700; 621,536700; 0,865300; 1,652100; 4,788900; 0,999400; 0,647600; 
0,074700; 633,861900; 622,933300; 0,893500; 1,731200; 4,723100; 0,999400; 0,643600; 
0,074700; 632,551300; 624,071500; 0,882200; 1,598100; 4,499700; 0,992700; 0,652600; 
0,074300; 637,051200; 624,606300; 0,903100; 1,805200; 4,592400; 1,085300; 0,659100; 
0,074700; 636,866300; 622,453900; 0,897300; 1,727600; 4,592400; 1,036800; 0,659200; 
0,074700; 637,135900; 619,803600; 0,887500; 1,773400; 5,132900; 1,030400; 0,669200; 
0,083200; 629,480700; 621,314100; 0,961600; 1,973200; 4,798000; 1,041600; 0,678000; 
0,076300; 627,973700; 618,272200; 0,874500; 1,885700; 4,480100; 1,240700; 0,649000; 
0,084600; 629,940800; 618,426000; 0,998500; 1,784400; 4,479200; 1,001400; 0,643800; 
0,074500; 632,511600; 616,440600; 0,919200; 1,519400; 4,477300; 0,997600; 0,642600; 
0,074800; 632,168800; 615,965200; 0,877400; 1,652400; 4,483700; 0,996100; 0,644700; 
0,074700; 624,056900; 623,109900; 0,902200; 1,615700; 4,591400; 1,020600; 0,662700; 
0,075000; 629,732000; 620,838700; 0,868200; 1,761600; 4,729300; 1,001700; 0,644300; 
0,086800; 625,244100; 615,466100; 0,886100; 1,728500; 4,479100; 0,998500; 0,758900; 
0,102200; 627,900800; 618,022300; 1,016000; 1,768700; 4,588700; 1,021600; 0,665300; 
0,074800; 629,602200; 620,002500; 0,896900; 1,814800; 4,473300; 0,998200; 0,644800; 
0,075000; 623,162900; 618,640000; 0,877100; 1,707000; 4,542300; 0,998800; 0,648500; 
0,074700; 633,442000; 613,790900; 0,878800; 2,026500; 4,619700; 0,995800; 0,645500; 
0,074700; 630,852500; 617,349800; 0,898100; 1,692100; 5,140800; 1,027800; 0,659400; 
