Insert; QS pivot left; QS pivot right; QS pivot middle; QS pivot random; Heap; ShellBasic; ShellKnuth;
4046,126300; 3592,297800; 3616,595100; 2,379400; 2864,663900; 11,449600; 3,846100; 2,677000; 
4068,133400; 3584,702700; 3599,146000; 2,379900; 3432,596300; 11,724900; 3,683400; 2,609500; 
4084,242300; 3590,010000; 3587,187300; 2,366000; 3076,623700; 11,669500; 3,727100; 2,614600; 
4067,276100; 3593,149700; 3588,953100; 2,427900; 3172,114400; 11,405500; 3,685300; 2,759300; 
4059,235400; 3594,917200; 3615,623700; 2,380500; 3129,073300; 11,219300; 3,968400; 2,753300; 
4061,555700; 3594,402800; 3585,501300; 2,378100; 3297,231600; 11,465700; 3,875600; 2,692300; 
4087,029200; 3694,410700; 3632,747300; 2,441500; 2774,081800; 11,834200; 3,777100; 2,679600; 
4061,138700; 3591,373300; 3590,749800; 2,547900; 2735,933100; 11,320100; 3,685400; 2,618800; 
4099,796700; 3742,543400; 3732,196800; 2,489300; 3187,355300; 12,249800; 3,966100; 2,688200; 
4473,191300; 3729,450800; 3665,968000; 2,502700; 3073,020600; 11,793400; 4,045000; 2,765000; 
4255,654000; 3721,798000; 3672,388300; 2,515400; 2695,388200; 11,518900; 3,799200; 2,690700; 
4158,010900; 3673,897600; 3712,412600; 2,490600; 2809,073300; 11,578500; 3,786000; 2,675300; 
4137,442500; 3682,720500; 3664,006400; 2,457800; 3417,687100; 11,753600; 3,784200; 2,679600; 
4342,912400; 3670,207000; 3657,626600; 2,441200; 2976,996100; 11,661400; 3,824700; 2,725100; 
4161,582000; 3715,206500; 3705,132400; 2,453200; 3095,650000; 11,663100; 3,855800; 3,124800; 
4151,161500; 3669,493100; 3667,234300; 2,469100; 3465,329500; 11,505600; 4,040800; 2,679200; 
4154,892000; 3667,220100; 3655,215000; 2,447200; 2459,409700; 11,507200; 3,779800; 2,717000; 
4223,778900; 3727,121100; 3672,534700; 2,447000; 3285,007500; 11,723700; 3,784800; 2,938500; 
4165,967300; 3665,402400; 3749,566700; 3,368800; 2700,301400; 11,512000; 3,879500; 2,685900; 
4143,500000; 3666,511400; 3662,823400; 2,455500; 3077,457200; 11,904800; 3,827500; 2,718700; 
4290,594400; 3663,583200; 3666,516900; 2,451700; 2685,008100; 11,671000; 3,801900; 2,746300; 
4167,921400; 3714,797000; 3697,169800; 2,401600; 2588,560200; 11,622300; 3,798500; 2,685900; 
4158,959100; 3663,456700; 3663,813600; 2,446100; 3021,674700; 12,136600; 3,888300; 2,705300; 
4186,396800; 3657,899500; 3663,961800; 2,689400; 3077,608400; 11,936600; 3,816500; 2,771100; 
4199,530300; 3690,870400; 3666,730700; 2,447400; 2968,549200; 11,489600; 3,821900; 3,005800; 
4168,899500; 3657,105000; 3709,146200; 4,157500; 2319,664800; 11,554700; 3,784700; 2,830100; 
4139,406900; 3676,768400; 3669,458300; 2,453400; 2903,585800; 11,733300; 3,787600; 3,002500; 
4315,440100; 3663,315000; 3660,078800; 2,601700; 2512,961500; 11,547100; 3,782400; 2,726100; 
4151,502700; 3696,546300; 3706,980200; 2,458500; 3090,239300; 11,637900; 3,794800; 3,224200; 
4150,586800; 3668,815700; 3660,549500; 2,428700; 2590,423800; 11,678200; 3,875200; 2,738300; 
4320,731400; 3665,463900; 3660,473900; 2,464000; 3117,226800; 11,496900; 3,801600; 2,681300; 
4167,819800; 3697,909600; 3664,312100; 2,466500; 3248,698800; 11,547900; 3,795700; 2,687100; 
4139,549500; 3664,791200; 3699,253000; 2,461500; 2703,001300; 11,520300; 3,818100; 2,695700; 
4163,612400; 3659,435100; 3664,944800; 2,457600; 2254,361000; 11,506300; 3,798300; 2,703500; 
4252,160400; 3658,746300; 3660,694700; 2,421700; 2669,410000; 11,580200; 3,840200; 2,687100; 
4169,127800; 3673,889100; 3679,694100; 2,515300; 2410,317300; 11,673300; 3,782100; 2,888300; 
4163,710000; 3666,724400; 3660,835800; 2,466900; 2200,295800; 11,580500; 3,818000; 2,692200; 
4214,181300; 3660,331800; 3664,822300; 2,469500; 3271,335000; 11,473000; 3,997300; 2,685200; 
4133,277700; 3694,312900; 3650,526300; 2,663000; 2804,428900; 11,684000; 3,796800; 2,687500; 
4166,801400; 3669,618500; 3662,674000; 2,459400; 3292,237300; 11,705200; 3,809700; 2,679200; 
